material_id,plant,storage_location,unrestricted_stock,quality_stock,blocked_stock,in_transit_stock,last_count_date,cycle_count_indicator,rfid_detected_qty
M500133,PHX1,0001,403,0,0,0,2026-03-31,C,400
M500133,PHX1,0002,0,0,0,0,2026-02-11,C,0
M500133,PHX1,QI01,0,33,0,0,2026-02-08,C,12
M500133,PHX1,BLK1,0,0,0,0,2026-05-11,A,0
M500133,PHX1,REC1,239,0,0,0,2026-03-27,C,239
M500075,DAL1,0001,374,0,0,0,2026-02-12,C,374
M500075,DAL1,0002,573,0,0,0,2026-05-25,C,570
M500075,DAL1,QI01,207,0,0,0,2026-04-02,C,204
M500075,DAL1,BLK1,223,0,17,0,2026-04-20,C,228
M500075,DAL1,REC1,54,0,0,0,2026-04-11,A,66
M500204,DAL1,0001,191,0,0,0,2026-03-09,B,196
M500204,DAL1,0002,0,0,0,186,2026-03-07,C,-3
M500204,DAL1,QI01,0,0,0,0,2026-03-24,C,0
M500204,DAL1,BLK1,432,0,16,0,2026-04-20,A,429
M500204,DAL1,REC1,0,0,0,95,2026-03-23,A,12
M500073,MTY1,0001,0,0,0,0,2026-05-24,C,12
M500073,MTY1,0002,214,0,0,0,2026-03-24,A,214
M500073,MTY1,QI01,128,0,0,0,2026-04-12,A,128
M500073,MTY1,BLK1,350,0,59,0,2026-05-10,C,350
M500073,MTY1,REC1,0,0,0,0,2026-02-09,C,0
M500208,AUS1,0001,166,0,0,0,2026-03-24,C,166
M500208,AUS1,0002,0,0,0,0,2026-04-12,B,0
M500208,AUS1,QI01,0,118,0,0,2026-03-10,C,12
M500208,AUS1,BLK1,77,0,22,0,2026-04-17,A,77
M500208,AUS1,REC1,490,0,0,0,2026-03-29,B,490
M500276,PHX1,0001,0,0,0,0,2026-04-18,C,0
M500276,PHX1,0002,202,0,0,30,2026-05-20,C,202
M500276,PHX1,QI01,0,144,0,0,2026-02-27,C,-3
M500276,PHX1,BLK1,117,0,20,0,2026-02-02,C,129
M500276,PHX1,REC1,120,0,0,0,2026-02-02,B,120
M500074,DAL1,0001,578,0,0,0,2026-04-07,C,578
M500074,DAL1,0002,0,0,0,195,2026-04-26,C,5
M500074,DAL1,QI01,0,97,0,0,2026-05-05,C,5
M500074,DAL1,BLK1,0,0,27,0,2026-02-09,C,0
M500074,DAL1,REC1,306,0,0,0,2026-05-22,C,306
M500278,DAL1,0001,0,0,0,84,2026-01-29,B,5
M500278,DAL1,0002,0,0,0,0,2026-05-23,C,12
M500278,DAL1,QI01,150,0,0,0,2026-03-24,C,162
M500278,DAL1,BLK1,258,0,50,155,2026-05-21,B,263
M500278,DAL1,REC1,0,0,0,0,2026-03-02,A,12
M500295,PHX1,0001,88,0,0,0,2026-02-13,B,93
M500295,PHX1,0002,925,0,0,0,2026-03-20,C,937
M500295,PHX1,QI01,0,118,0,0,2026-03-02,A,0
M500295,PHX1,BLK1,482,0,24,0,2026-03-18,C,482
M500295,PHX1,REC1,239,0,0,0,2026-05-05,C,236
M500173,PHX1,0001,0,0,0,0,2026-04-23,C,12
M500173,PHX1,0002,469,0,0,0,2026-02-06,B,469
M500173,PHX1,QI01,0,9,0,0,2026-05-26,B,12
M500173,PHX1,BLK1,204,0,82,0,2026-04-13,C,204
M500173,PHX1,REC1,388,0,0,0,2026-04-28,A,400
M500051,DAL1,0001,0,0,0,0,2026-03-08,A,0
M500051,DAL1,0002,0,0,0,60,2026-01-30,C,0
M500051,DAL1,QI01,596,138,0,0,2026-03-12,C,596
M500051,DAL1,BLK1,0,0,101,0,2026-04-30,C,0
M500051,DAL1,REC1,306,0,0,0,2026-03-13,B,318
M500094,AUS1,0001,283,0,0,0,2026-02-13,B,283
M500094,AUS1,0002,694,0,0,0,2026-05-15,C,694
M500094,AUS1,QI01,418,0,0,0,2026-01-29,C,418
M500094,AUS1,BLK1,0,0,0,0,2026-03-04,B,-3
M500094,AUS1,REC1,0,0,0,0,2026-05-25,B,0
M500047,MTY1,0001,93,0,0,0,2026-03-12,A,98
M500047,MTY1,0002,188,0,0,0,2026-01-28,C,185
M500047,MTY1,QI01,316,113,0,0,2026-02-22,A,313
M500047,MTY1,BLK1,472,0,0,0,2026-04-28,C,472
M500047,MTY1,REC1,44,0,0,0,2026-04-21,C,44
M500045,KCH1,0001,62,0,0,0,2026-02-25,C,59
M500045,KCH1,0002,0,0,0,0,2026-04-13,C,0
M500045,KCH1,QI01,611,0,0,0,2026-03-29,C,623
M500045,KCH1,BLK1,212,0,43,0,2026-02-08,C,212
M500045,KCH1,REC1,0,0,0,0,2026-04-12,C,-3
M500046,AUS1,0001,149,0,0,67,2026-02-16,B,149
M500046,AUS1,0002,343,0,0,0,2026-03-06,C,355
M500046,AUS1,QI01,89,92,0,0,2026-05-19,A,86
M500046,AUS1,BLK1,270,0,11,0,2026-01-30,C,275
M500046,AUS1,REC1,372,0,0,0,2026-02-09,B,372
M500095,AUS1,0001,272,0,0,0,2026-05-21,C,269
M500095,AUS1,0002,488,0,0,157,2026-03-09,B,488
M500095,AUS1,QI01,142,57,0,0,2026-05-03,A,139
M500095,AUS1,BLK1,0,0,160,0,2026-04-18,B,0
M500095,AUS1,REC1,75,0,0,0,2026-03-07,A,87
M500036,MTY1,0001,443,0,0,0,2026-02-17,C,440
M500036,MTY1,0002,398,0,0,0,2026-05-17,C,395
M500036,MTY1,QI01,305,51,0,0,2026-05-16,C,310
M500036,MTY1,BLK1,414,0,125,71,2026-02-02,A,411
M500036,MTY1,REC1,0,0,0,0,2026-01-31,C,0
M500103,MTY1,0001,323,0,0,0,2026-05-12,A,320
M500103,MTY1,0002,0,0,0,0,2026-03-14,C,0
M500103,MTY1,QI01,0,25,0,0,2026-03-22,A,-3
M500103,MTY1,BLK1,0,0,0,0,2026-05-09,A,0
M500103,MTY1,REC1,96,0,0,0,2026-01-30,B,93
M500234,AUS1,0001,264,0,0,0,2026-03-18,B,269
M500234,AUS1,0002,0,0,0,0,2026-04-22,B,0
M500234,AUS1,QI01,26,39,0,0,2026-05-17,B,31
M500234,AUS1,BLK1,434,0,0,0,2026-03-27,C,431
M500234,AUS1,REC1,444,0,0,0,2026-02-25,C,441
M500025,AUS1,0001,645,0,0,0,2026-03-24,C,642
M500025,AUS1,0002,0,0,0,0,2026-03-07,A,5
M500025,AUS1,QI01,0,135,0,0,2026-03-25,B,12
M500025,AUS1,BLK1,577,0,24,0,2026-04-20,A,577
M500025,AUS1,REC1,0,0,0,0,2026-03-27,B,0
M500235,MTY1,0001,0,0,0,0,2026-03-01,C,0
M500235,MTY1,0002,0,0,0,0,2026-02-12,B,0
M500235,MTY1,QI01,177,34,0,0,2026-02-20,C,177
M500235,MTY1,BLK1,304,0,8,0,2026-03-22,B,304
M500235,MTY1,REC1,0,0,0,0,2026-04-18,C,0
M500268,PHX1,0001,342,0,0,65,2026-05-01,C,347
M500268,PHX1,0002,245,0,0,0,2026-02-21,C,245
M500268,PHX1,QI01,0,143,0,0,2026-04-03,B,-3
M500268,PHX1,BLK1,0,0,0,0,2026-04-24,C,0
M500268,PHX1,REC1,52,0,0,0,2026-04-21,B,52
M500138,KCH1,0001,94,0,0,0,2026-04-29,C,99
M500138,KCH1,0002,0,0,0,0,2026-04-06,A,0
M500138,KCH1,QI01,0,46,0,0,2026-02-28,C,0
M500138,KCH1,BLK1,371,0,0,0,2026-03-18,C,383
M500138,KCH1,REC1,282,0,0,0,2026-02-20,C,279
M500223,DAL1,0001,0,0,0,0,2026-02-17,B,-3
M500223,DAL1,0002,162,0,0,0,2026-04-03,B,162
M500223,DAL1,QI01,67,65,0,0,2026-04-12,C,79
M500223,DAL1,BLK1,0,0,74,0,2026-02-07,C,12
M500223,DAL1,REC1,0,0,0,0,2026-03-02,A,0
M500011,PHX1,0001,0,0,0,0,2026-03-23,B,0
M500011,PHX1,0002,322,0,0,0,2026-04-23,C,334
M500011,PHX1,QI01,0,0,0,0,2026-03-19,A,12
M500011,PHX1,BLK1,0,0,72,0,2026-02-11,C,12
M500011,PHX1,REC1,417,0,0,13,2026-05-21,C,422
M500209,KCH1,0001,154,0,0,0,2026-01-29,C,151
M500209,KCH1,0002,0,0,0,0,2026-02-13,B,12
M500209,KCH1,QI01,0,118,0,0,2026-02-07,B,5
M500209,KCH1,BLK1,85,0,58,0,2026-05-18,A,85
M500209,KCH1,REC1,327,0,0,0,2026-04-25,C,339
M500214,AUS1,0001,0,0,0,0,2026-03-12,C,0
M500214,AUS1,0002,170,0,0,0,2026-05-04,C,182
M500214,AUS1,QI01,19,128,0,0,2026-02-03,C,31
M500214,AUS1,BLK1,0,0,90,0,2026-05-19,B,0
M500214,AUS1,REC1,325,0,0,0,2026-02-06,C,322
M500163,PHX1,0001,0,0,0,0,2026-05-15,B,-3
M500163,PHX1,0002,132,0,0,0,2026-04-13,C,132
M500163,PHX1,QI01,445,0,0,0,2026-04-02,A,457
M500163,PHX1,BLK1,0,0,0,0,2026-05-18,B,0
M500163,PHX1,REC1,0,0,0,0,2026-02-15,C,-3
M500101,MTY1,0001,0,0,0,0,2026-03-19,A,5
M500101,MTY1,0002,382,0,0,177,2026-04-04,B,394
M500101,MTY1,QI01,58,0,0,0,2026-03-18,A,58
M500101,MTY1,BLK1,515,0,48,0,2026-02-08,C,515
M500101,MTY1,REC1,5,0,0,0,2026-03-01,C,17
M500052,MTY1,0001,0,0,0,0,2026-02-04,C,0
M500052,MTY1,0002,0,0,0,0,2026-02-26,C,0
M500052,MTY1,QI01,449,0,0,0,2026-05-24,B,449
M500052,MTY1,BLK1,291,0,88,0,2026-03-02,C,288
M500052,MTY1,REC1,0,0,0,0,2026-05-15,B,12
M500129,AUS1,0001,413,0,0,0,2026-02-09,B,413
M500129,AUS1,0002,51,0,0,0,2026-05-03,C,48
M500129,AUS1,QI01,145,28,0,0,2026-05-08,A,145
M500129,AUS1,BLK1,0,0,0,57,2026-05-13,C,0
M500129,AUS1,REC1,31,0,0,0,2026-02-13,B,31
M500155,DAL1,0001,0,0,0,0,2026-04-10,A,0
M500155,DAL1,0002,0,0,0,0,2026-01-28,C,-3
M500155,DAL1,QI01,0,0,0,47,2026-03-30,B,0
M500155,DAL1,BLK1,0,0,12,0,2026-02-05,C,5
M500155,DAL1,REC1,96,0,0,0,2026-02-10,C,101
M500219,AUS1,0001,582,0,0,0,2026-02-23,C,582
M500219,AUS1,0002,513,0,0,79,2026-03-17,C,513
M500219,AUS1,QI01,193,0,0,0,2026-04-18,C,198
M500219,AUS1,BLK1,74,0,51,0,2026-04-28,C,74
M500219,AUS1,REC1,393,0,0,0,2026-04-23,B,393
M500189,KCH1,0001,0,0,0,95,2026-02-03,B,-3
M500189,KCH1,0002,0,0,0,0,2026-05-10,C,0
M500189,KCH1,QI01,156,0,0,0,2026-05-17,A,161
M500189,KCH1,BLK1,270,0,0,0,2026-04-24,C,267
M500189,KCH1,REC1,372,0,0,0,2026-05-12,C,384
M500225,KCH1,0001,0,0,0,0,2026-02-14,C,-3
M500225,KCH1,0002,71,0,0,0,2026-03-12,C,76
M500225,KCH1,QI01,151,26,0,0,2026-03-20,C,148
M500225,KCH1,BLK1,128,0,42,0,2026-02-03,C,133
M500225,KCH1,REC1,159,0,0,0,2026-04-16,B,156
M500084,KCH1,0001,0,0,0,0,2026-02-15,C,5
M500084,KCH1,0002,0,0,0,0,2026-03-20,C,0
M500084,KCH1,QI01,339,68,0,152,2026-05-26,C,351
M500084,KCH1,BLK1,0,0,90,0,2026-02-24,A,0
M500084,KCH1,REC1,397,0,0,0,2026-05-22,B,397
M500185,KCH1,0001,315,0,0,0,2026-02-05,A,320
M500185,KCH1,0002,4,0,0,0,2026-03-21,C,4
M500185,KCH1,QI01,253,0,0,0,2026-02-12,B,253
M500185,KCH1,BLK1,360,0,0,119,2026-04-09,C,365
M500185,KCH1,REC1,0,0,0,100,2026-04-27,C,5
M500224,DAL1,0001,327,0,0,0,2026-02-13,C,327
M500224,DAL1,0002,616,0,0,0,2026-02-07,B,616
M500224,DAL1,QI01,76,0,0,0,2026-02-07,C,76
M500224,DAL1,BLK1,453,0,5,0,2026-03-01,C,458
M500224,DAL1,REC1,321,0,0,95,2026-03-05,C,321
M500240,KCH1,0001,219,0,0,0,2026-02-26,B,219
M500240,KCH1,0002,805,0,0,0,2026-03-08,C,802
M500240,KCH1,QI01,100,5,0,0,2026-04-29,C,100
M500240,KCH1,BLK1,345,0,76,0,2026-02-12,C,345
M500240,KCH1,REC1,420,0,0,0,2026-01-31,A,420
M500297,KCH1,0001,500,0,0,0,2026-03-26,B,505
M500297,KCH1,0002,36,0,0,0,2026-04-06,C,36
M500297,KCH1,QI01,236,163,0,138,2026-04-01,C,236
M500297,KCH1,BLK1,381,0,64,173,2026-02-13,B,378
M500297,KCH1,REC1,0,0,0,0,2026-05-06,A,5
M500215,PHX1,0001,0,0,0,0,2026-03-22,C,-3
M500215,PHX1,0002,0,0,0,0,2026-04-09,B,0
M500215,PHX1,QI01,28,0,0,0,2026-03-16,C,25
M500215,PHX1,BLK1,132,0,0,0,2026-04-26,B,132
M500215,PHX1,REC1,487,0,0,0,2026-04-02,C,487
M500241,KCH1,0001,0,0,0,0,2026-02-14,C,0
M500241,KCH1,0002,0,0,0,0,2026-02-19,C,12
M500241,KCH1,QI01,0,0,0,0,2026-02-13,C,12
M500241,KCH1,BLK1,509,0,0,0,2026-05-24,A,509
M500241,KCH1,REC1,718,0,0,0,2026-03-20,B,718
M500006,KCH1,0001,18,0,0,0,2026-03-01,B,15
M500006,KCH1,0002,0,0,0,0,2026-04-04,A,0
M500006,KCH1,QI01,0,0,0,0,2026-03-21,A,12
M500006,KCH1,BLK1,85,0,123,0,2026-04-25,A,90
M500006,KCH1,REC1,747,0,0,0,2026-04-05,B,759
M500109,KCH1,0001,290,0,0,0,2026-05-10,B,290
M500109,KCH1,0002,83,0,0,0,2026-02-09,A,83
M500109,KCH1,QI01,296,34,0,0,2026-05-18,A,296
M500109,KCH1,BLK1,145,0,0,93,2026-04-25,A,145
M500109,KCH1,REC1,853,0,0,0,2026-03-02,C,853
M500166,PHX1,0001,0,0,0,0,2026-04-14,C,5
M500166,PHX1,0002,0,0,0,200,2026-05-07,C,12
M500166,PHX1,QI01,0,34,0,135,2026-02-15,C,0
M500166,PHX1,BLK1,0,0,28,0,2026-02-23,C,12
M500166,PHX1,REC1,191,0,0,0,2026-05-16,C,196
M500192,KCH1,0001,0,0,0,0,2026-03-07,B,0
M500192,KCH1,0002,534,0,0,0,2026-03-13,B,539
M500192,KCH1,QI01,0,0,0,0,2026-02-09,B,12
M500192,KCH1,BLK1,0,0,0,0,2026-03-31,C,0
M500192,KCH1,REC1,156,0,0,0,2026-05-03,B,156
M500048,AUS1,0001,262,0,0,0,2026-02-01,C,262
M500048,AUS1,0002,773,0,0,0,2026-02-09,A,773
M500048,AUS1,QI01,0,0,0,0,2026-03-24,B,-3
M500048,AUS1,BLK1,0,0,0,0,2026-05-03,B,0
M500048,AUS1,REC1,102,0,0,0,2026-03-03,C,107
M500023,KCH1,0001,255,0,0,0,2026-05-22,B,260
M500023,KCH1,0002,0,0,0,0,2026-02-06,C,0
M500023,KCH1,QI01,91,24,0,0,2026-03-30,C,88
M500023,KCH1,BLK1,335,0,84,204,2026-03-03,A,340
M500023,KCH1,REC1,0,0,0,135,2026-05-01,B,12
M500169,KCH1,0001,385,0,0,0,2026-02-09,B,385
M500169,KCH1,0002,0,0,0,0,2026-02-16,B,0
M500169,KCH1,QI01,121,0,0,0,2026-02-26,A,121
M500169,KCH1,BLK1,0,0,0,0,2026-04-26,C,0
M500169,KCH1,REC1,166,0,0,0,2026-04-14,A,178
M500267,AUS1,0001,219,0,0,0,2026-02-23,B,224
M500267,AUS1,0002,438,0,0,0,2026-04-28,A,450
M500267,AUS1,QI01,265,56,0,0,2026-03-23,A,262
M500267,AUS1,BLK1,243,0,20,0,2026-04-08,C,243
M500267,AUS1,REC1,0,0,0,0,2026-05-01,C,5
M500194,AUS1,0001,466,0,0,0,2026-01-28,C,478
M500194,AUS1,0002,126,0,0,0,2026-03-03,A,126
M500194,AUS1,QI01,0,0,0,0,2026-05-03,C,5
M500194,AUS1,BLK1,0,0,0,0,2026-05-14,B,12
M500194,AUS1,REC1,0,0,0,0,2026-03-26,C,12
M500057,PHX1,0001,426,0,0,0,2026-04-12,C,426
M500057,PHX1,0002,319,0,0,5,2026-03-12,B,319
M500057,PHX1,QI01,331,0,0,0,2026-03-12,B,331
M500057,PHX1,BLK1,27,0,79,0,2026-04-25,C,32
M500057,PHX1,REC1,265,0,0,0,2026-02-13,B,265
M500002,KCH1,0001,125,0,0,0,2026-05-14,B,137
M500002,KCH1,0002,520,0,0,0,2026-05-06,C,525
M500002,KCH1,QI01,298,11,0,0,2026-02-21,B,298
M500002,KCH1,BLK1,163,0,36,0,2026-03-12,A,175
M500002,KCH1,REC1,455,0,0,194,2026-01-29,C,455
M500293,MTY1,0001,301,0,0,4,2026-04-03,C,301
M500293,MTY1,0002,549,0,0,0,2026-03-02,C,554
M500293,MTY1,QI01,162,77,0,0,2026-02-04,C,167
M500293,MTY1,BLK1,105,0,100,0,2026-02-10,A,117
M500293,MTY1,REC1,0,0,0,0,2026-01-29,C,-3
M500031,PHX1,0001,185,0,0,0,2026-05-18,C,190
M500031,PHX1,0002,258,0,0,0,2026-03-28,A,258
M500031,PHX1,QI01,223,82,0,220,2026-05-22,B,223
M500031,PHX1,BLK1,0,0,35,0,2026-05-12,C,0
M500031,PHX1,REC1,41,0,0,31,2026-03-28,C,53
M500131,KCH1,0001,385,0,0,0,2026-05-21,B,382
M500131,KCH1,0002,220,0,0,0,2026-05-11,C,220
M500131,KCH1,QI01,0,10,0,0,2026-02-24,B,0
M500131,KCH1,BLK1,0,0,109,0,2026-05-22,C,5
M500131,KCH1,REC1,414,0,0,0,2026-02-08,A,414
M500265,MTY1,0001,0,0,0,0,2026-05-24,B,0
M500265,MTY1,0002,443,0,0,0,2026-01-29,C,443
M500265,MTY1,QI01,0,134,0,16,2026-03-11,B,0
M500265,MTY1,BLK1,195,0,0,0,2026-03-25,C,207
M500265,MTY1,REC1,355,0,0,0,2026-03-27,B,355
M500125,MTY1,0001,104,0,0,0,2026-03-11,B,104
M500125,MTY1,0002,305,0,0,0,2026-03-01,C,310
M500125,MTY1,QI01,113,70,0,0,2026-03-22,B,113
M500125,MTY1,BLK1,376,0,123,0,2026-05-21,C,373
M500125,MTY1,REC1,628,0,0,0,2026-05-25,A,640
M500040,PHX1,0001,52,0,0,0,2026-03-20,A,57
M500040,PHX1,0002,232,0,0,0,2026-04-25,C,232
M500040,PHX1,QI01,472,0,0,0,2026-02-13,B,472
M500040,PHX1,BLK1,258,0,0,0,2026-04-09,A,263
M500040,PHX1,REC1,0,0,0,0,2026-04-07,B,5
M500200,DAL1,0001,79,0,0,0,2026-04-03,B,79
M500200,DAL1,0002,0,0,0,0,2026-02-01,A,12
M500200,DAL1,QI01,150,52,0,132,2026-04-24,B,155
M500200,DAL1,BLK1,38,0,46,0,2026-02-25,C,38
M500200,DAL1,REC1,202,0,0,0,2026-05-07,C,207
M500213,KCH1,0001,0,0,0,0,2026-05-06,C,0
M500213,KCH1,0002,0,0,0,0,2026-04-15,B,-3
M500213,KCH1,QI01,0,94,0,0,2026-03-23,A,0
M500213,KCH1,BLK1,326,0,25,0,2026-02-08,B,331
M500213,KCH1,REC1,366,0,0,0,2026-02-23,B,371
M500132,DAL1,0001,0,0,0,0,2026-03-02,B,12
M500132,DAL1,0002,0,0,0,0,2026-03-18,A,-3
M500132,DAL1,QI01,0,62,0,105,2026-02-18,A,12
M500132,DAL1,BLK1,229,0,0,0,2026-03-10,B,229
M500132,DAL1,REC1,0,0,0,52,2026-02-22,A,0
M500205,KCH1,0001,33,0,0,223,2026-04-04,B,33
M500205,KCH1,0002,410,0,0,0,2026-03-03,C,407
M500205,KCH1,QI01,0,18,0,0,2026-02-02,B,0
M500205,KCH1,BLK1,0,0,110,0,2026-05-15,C,5
M500205,KCH1,REC1,0,0,0,0,2026-03-05,B,12
M500253,DAL1,0001,0,0,0,0,2026-05-09,B,5
M500253,DAL1,0002,0,0,0,0,2026-03-01,B,0
M500253,DAL1,QI01,0,14,0,0,2026-03-17,C,0
M500253,DAL1,BLK1,0,0,123,0,2026-02-21,C,-3
M500253,DAL1,REC1,0,0,0,0,2026-05-21,C,5
M500270,PHX1,0001,0,0,0,0,2026-03-28,C,0
M500270,PHX1,0002,0,0,0,0,2026-03-18,B,5
M500270,PHX1,QI01,541,0,0,105,2026-04-23,C,541
M500270,PHX1,BLK1,0,0,103,0,2026-03-23,A,5
M500270,PHX1,REC1,367,0,0,0,2026-03-31,C,367
M500289,AUS1,0001,0,0,0,0,2026-05-14,B,0
M500289,AUS1,0002,604,0,0,0,2026-02-10,A,604
M500289,AUS1,QI01,187,0,0,0,2026-02-20,C,184
M500289,AUS1,BLK1,438,0,0,0,2026-03-15,C,443
M500289,AUS1,REC1,201,0,0,0,2026-02-24,C,201
M500290,MTY1,0001,310,0,0,0,2026-04-08,C,310
M500290,MTY1,0002,335,0,0,0,2026-04-26,C,335
M500290,MTY1,QI01,43,107,0,102,2026-05-11,C,55
M500290,MTY1,BLK1,187,0,0,0,2026-05-10,B,187
M500290,MTY1,REC1,534,0,0,101,2026-04-02,A,539
M500210,PHX1,0001,0,0,0,0,2026-03-14,A,0
M500210,PHX1,0002,473,0,0,0,2026-03-02,B,485
M500210,PHX1,QI01,420,164,0,0,2026-05-04,B,420
M500210,PHX1,BLK1,0,0,0,0,2026-03-02,C,-3
M500210,PHX1,REC1,357,0,0,328,2026-03-29,C,357
M500134,MTY1,0001,0,0,0,0,2026-04-29,B,0
M500134,MTY1,0002,0,0,0,0,2026-03-14,C,0
M500134,MTY1,QI01,221,141,0,202,2026-04-27,A,233
M500134,MTY1,BLK1,342,0,0,0,2026-02-13,B,342
M500134,MTY1,REC1,0,0,0,0,2026-05-12,B,-3
M500108,PHX1,0001,204,0,0,0,2026-03-12,C,201
M500108,PHX1,0002,0,0,0,0,2026-03-14,B,-3
M500108,PHX1,QI01,0,24,0,0,2026-05-18,B,12
M500108,PHX1,BLK1,0,0,41,125,2026-03-28,A,-3
M500108,PHX1,REC1,0,0,0,0,2026-04-14,A,-3
M500172,DAL1,0001,220,0,0,0,2026-05-20,C,220
M500172,DAL1,0002,0,0,0,0,2026-03-05,B,0
M500172,DAL1,QI01,174,104,0,0,2026-03-16,B,174
M500172,DAL1,BLK1,0,0,45,0,2026-03-01,A,12
M500172,DAL1,REC1,0,0,0,0,2026-03-05,C,0
M500296,DAL1,0001,97,0,0,0,2026-04-28,C,109
M500296,DAL1,0002,0,0,0,64,2026-04-20,A,-3
M500296,DAL1,QI01,0,0,0,0,2026-02-21,C,12
M500296,DAL1,BLK1,0,0,19,0,2026-05-10,B,0
M500296,DAL1,REC1,231,0,0,216,2026-04-16,A,243
M500177,PHX1,0001,174,0,0,0,2026-03-27,A,186
M500177,PHX1,0002,0,0,0,0,2026-03-29,B,0
M500177,PHX1,QI01,475,46,0,0,2026-03-16,C,475
M500177,PHX1,BLK1,0,0,184,63,2026-02-27,C,5
M500177,PHX1,REC1,187,0,0,124,2026-03-10,C,192
M500051,KCH1,0001,330,0,0,0,2026-02-25,A,335
M500051,KCH1,0002,0,0,0,185,2026-05-21,C,0
M500051,KCH1,QI01,115,78,0,0,2026-03-31,C,115
M500051,KCH1,BLK1,0,0,26,0,2026-03-04,C,0
M500051,KCH1,REC1,12,0,0,0,2026-04-26,C,24
M500151,MTY1,0001,43,0,0,0,2026-04-07,B,48
M500151,MTY1,0002,98,0,0,0,2026-05-13,C,98
M500151,MTY1,QI01,181,0,0,0,2026-05-08,C,178
M500151,MTY1,BLK1,425,0,0,0,2026-02-16,C,422
M500151,MTY1,REC1,322,0,0,96,2026-05-03,A,319
M500173,AUS1,0001,0,0,0,0,2026-04-04,B,5
M500173,AUS1,0002,0,0,0,0,2026-04-28,B,0
M500173,AUS1,QI01,208,25,0,0,2026-05-23,C,208
M500173,AUS1,BLK1,87,0,33,0,2026-03-21,B,84
M500173,AUS1,REC1,393,0,0,0,2026-03-02,C,393
M500020,MTY1,0001,305,0,0,0,2026-01-30,C,305
M500020,MTY1,0002,378,0,0,0,2026-04-22,B,390
M500020,MTY1,QI01,8,85,0,0,2026-04-02,A,8
M500020,MTY1,BLK1,0,0,0,0,2026-03-27,C,-3
M500020,MTY1,REC1,35,0,0,0,2026-05-11,C,40
M500127,PHX1,0001,300,0,0,0,2026-02-20,C,312
M500127,PHX1,0002,122,0,0,0,2026-02-10,A,119
M500127,PHX1,QI01,127,34,0,0,2026-03-09,C,124
M500127,PHX1,BLK1,127,0,26,0,2026-04-07,C,139
M500127,PHX1,REC1,201,0,0,0,2026-04-04,C,198
M500195,DAL1,0001,293,0,0,0,2026-04-20,C,290
M500195,DAL1,0002,0,0,0,0,2026-04-04,C,12
M500195,DAL1,QI01,613,0,0,0,2026-01-29,A,625
M500195,DAL1,BLK1,651,0,47,0,2026-04-30,B,651
M500195,DAL1,REC1,0,0,0,0,2026-02-16,A,5
M500019,KCH1,0001,243,0,0,0,2026-05-10,B,255
M500019,KCH1,0002,295,0,0,0,2026-03-06,B,300
M500019,KCH1,QI01,246,59,0,52,2026-04-03,C,258
M500019,KCH1,BLK1,520,0,0,0,2026-05-02,C,520
M500019,KCH1,REC1,0,0,0,0,2026-05-07,C,-3
M500120,KCH1,0001,681,0,0,0,2026-03-28,C,693
M500120,KCH1,0002,0,0,0,0,2026-03-14,C,0
M500120,KCH1,QI01,288,0,0,0,2026-04-23,B,288
M500120,KCH1,BLK1,465,0,20,0,2026-05-03,C,465
M500120,KCH1,REC1,5,0,0,0,2026-03-16,B,5
M500166,DAL1,0001,116,0,0,0,2026-05-25,C,116
M500166,DAL1,0002,274,0,0,0,2026-03-04,B,274
M500166,DAL1,QI01,382,0,0,0,2026-04-27,A,382
M500166,DAL1,BLK1,496,0,99,0,2026-04-28,A,496
M500166,DAL1,REC1,0,0,0,158,2026-04-19,C,12
M500022,AUS1,0001,0,0,0,0,2026-05-18,B,12
M500022,AUS1,0002,0,0,0,0,2026-02-13,C,-3
M500022,AUS1,QI01,0,15,0,0,2026-04-26,B,0
M500022,AUS1,BLK1,476,0,4,0,2026-02-15,C,473
M500022,AUS1,REC1,0,0,0,0,2026-02-12,C,-3
M500062,DAL1,0001,0,0,0,0,2026-03-03,B,5
M500062,DAL1,0002,0,0,0,0,2026-04-17,B,0
M500062,DAL1,QI01,0,21,0,0,2026-04-02,A,-3
M500062,DAL1,BLK1,400,0,0,0,2026-02-14,A,400
M500062,DAL1,REC1,0,0,0,0,2026-03-20,C,12
M500273,DAL1,0001,307,0,0,0,2026-02-04,A,312
M500273,DAL1,0002,256,0,0,0,2026-04-11,C,256
M500273,DAL1,QI01,0,76,0,0,2026-03-19,B,5
M500273,DAL1,BLK1,542,0,90,0,2026-02-02,B,554
M500273,DAL1,REC1,292,0,0,0,2026-02-14,C,297
M500054,DAL1,0001,85,0,0,0,2026-02-26,C,90
M500054,DAL1,0002,2,0,0,182,2026-02-12,A,2
M500054,DAL1,QI01,73,0,0,0,2026-03-21,C,73
M500054,DAL1,BLK1,143,0,0,0,2026-04-17,A,140
M500054,DAL1,REC1,0,0,0,0,2026-03-01,B,12
M500107,MTY1,0001,436,0,0,0,2026-04-10,C,441
M500107,MTY1,0002,0,0,0,38,2026-04-13,C,-3
M500107,MTY1,QI01,535,0,0,0,2026-03-28,C,532
M500107,MTY1,BLK1,317,0,50,111,2026-03-19,A,314
M500107,MTY1,REC1,134,0,0,0,2026-03-28,A,134
M500099,DAL1,0001,315,0,0,0,2026-02-01,C,312
M500099,DAL1,0002,219,0,0,0,2026-03-24,C,224
