info_record_id,material_id,supplier_id,plant,purchasing_org,price,currency,price_unit,lead_time_days,min_order_qty,valid_from,valid_to
IR0000280,M500034,S100016,AUS1,CA01,11.76,USD,10,36,250,2025-04-23,2027-09-15
IR0000281,M500034,S100028,MTY1,CA01,9.94,USD,10,39,100,2024-11-28,2027-05-21
IR0000282,M500034,S100032,MTY1,MX01,10.61,USD,10,34,10,2024-08-16,2026-09-24
IR0000283,M500034,S100027,MTY1,US01,10.49,USD,1,35,50,2024-09-17,2028-05-10
IR0000284,M500034,S100004,MTY1,US01,12.61,USD,1,37,50,2024-12-30,2027-09-20
IR0000285,M500035,S100004,KCH1,US01,20.87,USD,1,32,10,2025-03-12,2028-05-05
IR0000286,M500035,S100007,KCH1,US01,14.72,USD,1,33,100,2025-08-10,2026-12-25
IR0000287,M500035,S100026,KCH1,MX01,17.28,USD,10,23,50,2024-10-16,2028-08-05
IR0000288,M500035,S100025,DAL1,CA01,19.15,USD,1,6,50,2026-01-20,2026-12-10
IR0000289,M500035,S100035,PHX1,MX01,13.63,USD,10,25,250,2025-12-18,2026-09-01
IR0000290,M500035,S100034,PHX1,CA01,21.40,USD,1,13,1,2024-10-13,2028-08-23
IR0000291,M500035,S100041,PHX1,MX01,20.53,USD,10,21,1,2025-08-24,2028-04-08
IR0000292,M500035,S100029,MTY1,CA01,14.12,USD,100,27,10,2025-05-24,2027-02-10
IR0000293,M500035,S100009,MTY1,CA01,15.33,USD,10,34,10,2025-07-24,2028-02-18
IR0000294,M500035,S100046,MTY1,MX01,18.20,USD,10,41,1,2024-12-04,2027-08-15
IR0000295,M500036,S100036,MTY1,US01,0.81,USD,100,82,250,2025-05-22,2028-02-03
IR0000296,M500036,S100023,MTY1,CA01,0.78,USD,100,88,50,2025-06-03,2027-08-31
IR0000297,M500036,S100041,MTY1,CA01,1.05,USD,10,79,10,2024-04-20,2027-09-06
IR0000298,M500036,S100011,MTY1,US01,1.18,USD,1,89,50,2025-12-01,2026-12-18
IR0000299,M500036,S100044,PHX1,US01,0.86,USD,10,95,10,2024-11-26,2028-10-26
IR0000300,M500036,S100040,PHX1,US01,1.14,USD,100,92,100,2025-08-28,2026-09-26
IR0000301,M500036,S100047,PHX1,CA01,0.91,USD,1,95,250,2025-08-28,2026-11-08
IR0000302,M500036,S100006,PHX1,MX01,1.11,USD,1,76,50,2025-12-17,2026-11-02
IR0000303,M500036,S100046,KCH1,US01,0.90,USD,100,34,10,2025-01-18,2028-05-10
IR0000304,M500036,S100041,KCH1,CA01,1.13,USD,10,18,1,2024-05-19,2027-04-17
IR0000305,M500036,S100013,KCH1,US01,0.99,USD,100,30,100,2024-05-09,2028-09-22
IR0000306,M500036,S100033,DAL1,MX01,1.18,USD,10,76,100,2025-08-25,2027-06-07
IR0000307,M500036,S100019,DAL1,MX01,1.15,USD,100,70,100,2024-08-22,2027-03-29
IR0000308,M500036,S100005,DAL1,CA01,1.07,USD,100,71,1,2024-05-24,2027-04-05
IR0000309,M500036,S100028,DAL1,MX01,1.09,USD,100,78,10,2024-05-01,2028-07-28
IR0000310,M500036,S100010,AUS1,MX01,1.05,USD,100,57,250,2024-08-17,2027-12-06
IR0000311,M500037,S100038,MTY1,CA01,1.44,USD,100,24,100,2024-06-14,2026-10-27
IR0000312,M500037,S100034,MTY1,MX01,1.21,USD,10,27,1,2025-05-13,2027-11-29
IR0000313,M500037,S100033,MTY1,MX01,1.48,USD,10,28,10,2025-11-18,2028-09-10
IR0000314,M500037,S100050,MTY1,US01,1.67,USD,100,27,250,2025-05-19,2027-01-08
IR0000315,M500037,S100011,AUS1,MX01,1.56,USD,10,1,100,2025-11-04,2027-01-27
IR0000316,M500037,S100034,AUS1,US01,1.77,USD,100,15,1,2025-09-10,2028-03-28
IR0000317,M500037,S100016,AUS1,US01,1.23,USD,1,1,1,2024-07-06,2028-03-18
IR0000318,M500037,S100037,AUS1,US01,1.24,USD,1,1,1,2026-02-02,2027-03-03
IR0000319,M500037,S100030,PHX1,MX01,1.57,USD,100,34,100,2026-01-18,2028-01-28
IR0000320,M500037,S100028,PHX1,US01,1.66,USD,1,30,100,2026-02-06,2028-03-08
IR0000321,M500037,S100025,PHX1,US01,1.73,USD,1,36,50,2025-11-14,2027-06-17
IR0000322,M500037,S100008,PHX1,US01,1.55,USD,1,37,250,2025-03-28,2028-06-21
IR0000323,M500037,S100031,KCH1,MX01,1.55,USD,1,24,50,2025-05-11,2027-10-31
IR0000324,M500037,S100038,DAL1,US01,1.42,USD,10,8,1,2026-02-14,2027-03-17
IR0000325,M500037,S100021,DAL1,MX01,1.51,USD,10,5,50,2025-05-08,2027-07-29
IR0000326,M500037,S100044,DAL1,CA01,1.76,USD,100,15,100,2026-01-01,2027-11-15
IR0000327,M500037,S100007,DAL1,US01,1.13,USD,100,15,50,2025-05-18,2026-11-28
IR0000328,M500038,S100006,KCH1,US01,70.24,USD,100,55,250,2026-02-16,2027-11-26
IR0000329,M500038,S100046,KCH1,MX01,57.39,USD,100,53,100,2026-01-06,2028-02-12
IR0000330,M500038,S100015,KCH1,US01,66.74,USD,1,59,250,2024-12-15,2028-03-09
IR0000331,M500038,S100011,PHX1,CA01,75.56,USD,100,65,250,2026-02-02,2028-02-17
IR0000332,M500038,S100025,PHX1,MX01,78.99,USD,10,64,1,2024-10-22,2028-02-18
IR0000333,M500038,S100039,PHX1,MX01,71.24,USD,10,59,1,2026-01-17,2027-09-09
IR0000334,M500038,S100030,PHX1,CA01,57.67,USD,100,52,10,2024-07-14,2027-12-04
IR0000335,M500039,S100006,AUS1,CA01,37.81,USD,100,72,250,2025-10-05,2027-11-10
IR0000336,M500039,S100025,DAL1,MX01,36.30,USD,1,37,100,2025-11-29,2028-03-14
IR0000337,M500039,S100001,DAL1,MX01,35.35,USD,1,49,100,2025-02-13,2027-08-04
IR0000338,M500040,S100019,DAL1,MX01,57.91,USD,1,14,250,2025-09-29,2028-01-07
IR0000339,M500040,S100046,DAL1,US01,60.85,USD,100,29,100,2024-04-28,2028-03-12
IR0000340,M500040,S100006,DAL1,CA01,57.67,USD,1,30,100,2025-09-29,2027-11-15
IR0000341,M500040,S100043,DAL1,MX01,54.52,USD,1,19,50,2025-03-12,2028-02-01
IR0000342,M500040,S100009,KCH1,US01,62.03,USD,100,22,1,2024-03-22,2027-06-22
IR0000343,M500040,S100007,KCH1,US01,78.18,USD,10,33,1,2024-07-06,2027-01-17
IR0000344,M500040,S100036,KCH1,MX01,53.76,USD,100,30,10,2024-07-09,2026-09-13
IR0000345,M500040,S100027,AUS1,CA01,78.28,USD,10,24,250,2025-08-26,2027-03-30
IR0000346,M500040,S100018,AUS1,CA01,79.50,USD,10,19,1,2024-07-24,2028-05-12
IR0000347,M500040,S100004,AUS1,MX01,72.26,USD,100,24,10,2025-11-18,2028-01-05
IR0000348,M500040,S100046,PHX1,MX01,80.63,USD,10,44,100,2025-10-01,2027-10-29
IR0000349,M500040,S100029,PHX1,CA01,81.21,USD,100,45,1,2025-12-19,2028-11-08
IR0000350,M500040,S100016,PHX1,CA01,82.18,USD,100,49,100,2025-10-22,2028-04-05
IR0000351,M500040,S100043,MTY1,US01,75.20,USD,1,87,10,2025-11-21,2027-07-14
IR0000352,M500041,S100004,DAL1,CA01,2.21,USD,100,46,1,2026-01-15,2027-12-12
IR0000353,M500041,S100037,DAL1,MX01,1.72,USD,100,64,50,2025-05-31,2028-08-12
IR0000354,M500041,S100009,DAL1,CA01,1.86,USD,100,50,250,2025-03-19,2028-08-10
IR0000355,M500041,S100013,DAL1,CA01,2.21,USD,100,52,100,2024-09-01,2027-12-18
IR0000356,M500041,S100009,KCH1,MX01,1.73,USD,100,23,10,2024-10-22,2028-10-18
IR0000357,M500041,S100039,KCH1,MX01,1.72,USD,100,9,1,2025-07-25,2027-07-10
IR0000358,M500041,S100017,KCH1,US01,1.79,USD,100,26,100,2025-05-29,2027-08-01
IR0000359,M500041,S100044,PHX1,MX01,1.99,USD,10,84,10,2024-10-26,2027-06-25
IR0000360,M500041,S100012,PHX1,CA01,2.15,USD,10,76,250,2025-03-09,2027-01-28
IR0000361,M500041,S100003,MTY1,MX01,2.60,USD,10,67,250,2024-06-25,2028-03-09
IR0000362,M500041,S100048,MTY1,US01,1.95,USD,1,62,50,2024-08-06,2027-07-02
IR0000363,M500041,S100028,MTY1,US01,1.96,USD,1,64,100,2025-09-29,2028-03-01
IR0000364,M500041,S100029,MTY1,US01,2.02,USD,10,69,50,2025-05-10,2028-08-16
IR0000365,M500042,S100006,DAL1,US01,9.27,USD,100,14,50,2025-07-22,2028-03-26
IR0000366,M500042,S100024,DAL1,MX01,9.70,USD,100,4,250,2026-01-05,2028-01-13
IR0000367,M500042,S100026,DAL1,US01,10.71,USD,1,18,250,2025-11-05,2027-04-22
IR0000368,M500042,S100007,PHX1,CA01,9.62,USD,1,33,10,2025-03-18,2027-06-24
IR0000369,M500042,S100039,PHX1,MX01,9.38,USD,1,38,50,2026-01-24,2027-10-15
IR0000370,M500042,S100044,PHX1,US01,10.90,USD,1,32,10,2025-11-24,2028-07-24
IR0000371,M500042,S100002,PHX1,MX01,8.31,USD,1,28,10,2024-11-26,2027-07-13
IR0000372,M500042,S100049,AUS1,MX01,10.63,USD,10,23,250,2025-10-27,2027-08-06
IR0000373,M500042,S100045,AUS1,MX01,8.24,USD,10,12,1,2024-11-24,2028-06-04
IR0000374,M500042,S100004,AUS1,CA01,9.71,USD,1,17,250,2024-10-01,2026-12-06
IR0000375,M500042,S100006,AUS1,CA01,9.73,USD,100,14,1,2024-08-03,2026-10-15
IR0000376,M500042,S100043,MTY1,CA01,8.03,USD,100,39,10,2025-12-12,2026-10-14
IR0000377,M500042,S100049,MTY1,MX01,6.92,USD,100,38,1,2025-04-12,2028-10-25
IR0000378,M500043,S100018,AUS1,US01,8.96,USD,100,21,50,2025-02-26,2027-01-02
IR0000379,M500043,S100005,KCH1,US01,11.18,USD,100,30,250,2024-08-11,2027-06-29
IR0000380,M500043,S100035,DAL1,CA01,7.77,USD,10,10,1,2025-06-13,2027-09-12
IR0000381,M500043,S100023,DAL1,CA01,11.21,USD,100,16,1,2026-01-14,2026-10-25
IR0000382,M500043,S100026,PHX1,MX01,7.40,USD,100,33,100,2024-07-13,2027-11-07
IR0000383,M500043,S100017,MTY1,MX01,10.02,USD,100,12,10,2025-06-15,2027-12-29
IR0000384,M500043,S100003,MTY1,MX01,10.10,USD,10,13,1,2025-04-28,2027-07-06
IR0000385,M500043,S100050,MTY1,CA01,8.74,USD,1,16,50,2025-01-11,2028-01-10
IR0000386,M500043,S100045,MTY1,US01,9.82,USD,1,8,100,2026-02-09,2027-04-06
IR0000387,M500044,S100025,KCH1,US01,4.50,USD,10,19,250,2025-10-07,2027-09-30
IR0000388,M500044,S100021,KCH1,US01,4.92,USD,100,18,10,2025-12-17,2028-05-29
IR0000389,M500044,S100020,PHX1,US01,4.74,USD,100,38,1,2025-11-12,2026-11-05
IR0000390,M500044,S100022,PHX1,US01,4.87,USD,100,42,100,2025-02-18,2027-05-03
IR0000391,M500044,S100016,DAL1,CA01,4.00,USD,1,32,1,2025-10-21,2026-11-24
IR0000392,M500044,S100001,DAL1,CA01,4.24,USD,100,30,250,2024-03-25,2027-08-03
IR0000393,M500044,S100010,DAL1,MX01,5.34,USD,1,18,250,2024-11-13,2027-07-23
IR0000394,M500044,S100020,MTY1,US01,5.21,USD,100,21,100,2025-06-16,2027-10-29
IR0000395,M500044,S100011,MTY1,US01,3.71,USD,10,31,1,2025-02-20,2028-02-10
IR0000396,M500044,S100026,MTY1,US01,5.44,USD,1,19,50,2024-06-17,2027-01-02
IR0000397,M500044,S100003,MTY1,MX01,5.11,USD,1,22,10,2025-09-05,2027-04-14
IR0000398,M500045,S100045,PHX1,US01,4.36,USD,100,1,250,2024-06-05,2028-09-06
IR0000399,M500045,S100011,PHX1,US01,5.07,USD,100,1,100,2024-10-05,2028-09-04
IR0000400,M500045,S100007,PHX1,CA01,4.06,USD,10,8,250,2025-10-26,2028-01-23
IR0000401,M500045,S100042,PHX1,MX01,4.86,USD,10,16,100,2024-08-03,2026-11-17
IR0000402,M500045,S100011,AUS1,US01,5.21,USD,10,33,100,2024-07-28,2028-02-06
IR0000403,M500045,S100046,AUS1,US01,4.78,USD,10,45,10,2024-06-09,2027-04-04
IR0000404,M500045,S100045,AUS1,US01,5.32,USD,10,36,50,2024-07-02,2027-12-30
IR0000405,M500045,S100007,AUS1,US01,5.73,USD,1,31,100,2025-12-25,2028-06-29
IR0000406,M500045,S100001,MTY1,MX01,3.88,USD,1,28,10,2024-08-02,2027-04-01
IR0000407,M500045,S100004,MTY1,US01,4.20,USD,10,32,10,2025-12-19,2027-05-11
IR0000408,M500045,S100048,DAL1,CA01,4.84,USD,100,5,1,2025-10-28,2026-11-01
IR0000409,M500045,S100034,DAL1,MX01,4.95,USD,1,3,1,2024-03-30,2027-01-02
IR0000410,M500045,S100004,KCH1,US01,5.14,USD,10,16,10,2025-09-18,2027-04-07
IR0000411,M500045,S100018,KCH1,CA01,5.14,USD,1,9,250,2025-11-04,2027-05-02
IR0000412,M500046,S100027,MTY1,CA01,0.89,USD,100,13,50,2025-03-11,2026-10-13
IR0000413,M500046,S100029,PHX1,US01,1.09,USD,1,53,1,2025-02-18,2027-10-07
IR0000414,M500046,S100030,PHX1,MX01,0.88,USD,100,51,100,2024-03-19,2026-09-18
IR0000415,M500046,S100031,KCH1,US01,1.20,USD,1,63,250,2025-04-18,2027-09-17
IR0000416,M500046,S100008,AUS1,CA01,0.83,USD,10,41,10,2025-06-09,2028-09-23
IR0000417,M500046,S100002,AUS1,US01,1.18,USD,1,32,100,2025-09-16,2028-03-29
IR0000418,M500046,S100001,DAL1,CA01,1.19,USD,10,36,1,2024-07-27,2027-09-07
IR0000419,M500046,S100033,DAL1,CA01,1.24,USD,1,40,250,2025-06-23,2028-08-12
IR0000420,M500046,S100004,DAL1,CA01,0.83,USD,100,31,50,2025-01-10,2027-08-31
IR0000421,M500046,S100024,DAL1,US01,1.01,USD,10,34,10,2025-04-16,2028-06-27
IR0000422,M500047,S100039,PHX1,US01,17.81,USD,100,20,10,2025-07-02,2028-03-29
IR0000423,M500047,S100050,PHX1,US01,18.55,USD,10,11,1,2025-08-07,2027-01-05
IR0000424,M500047,S100013,PHX1,CA01,17.05,USD,10,12,50,2025-04-21,2027-01-23
IR0000425,M500047,S100018,DAL1,MX01,23.00,USD,1,39,100,2024-03-24,2028-02-04
IR0000426,M500047,S100044,DAL1,MX01,15.99,USD,100,35,10,2024-06-19,2028-07-29
IR0000427,M500047,S100010,DAL1,MX01,17.89,USD,100,24,250,2024-05-04,2027-04-28
IR0000428,M500047,S100017,MTY1,CA01,23.55,USD,1,12,1,2025-06-17,2027-01-10
IR0000429,M500047,S100015,MTY1,US01,17.31,USD,1,2,10,2024-08-22,2027-04-24
IR0000430,M500047,S100013,MTY1,CA01,22.67,USD,100,16,100,2025-11-29,2028-08-18
IR0000431,M500047,S100036,MTY1,MX01,17.50,USD,10,13,250,2026-01-20,2027-09-12
IR0000432,M500047,S100032,KCH1,CA01,21.54,USD,100,20,10,2024-06-27,2028-08-24
IR0000433,M500047,S100022,KCH1,CA01,20.14,USD,10,22,100,2025-06-17,2027-11-16
IR0000434,M500047,S100030,KCH1,MX01,18.52,USD,1,23,10,2024-06-19,2028-10-29
IR0000435,M500047,S100009,AUS1,MX01,23.20,USD,100,33,250,2025-05-01,2027-09-08
IR0000436,M500047,S100006,AUS1,US01,22.37,USD,1,35,250,2025-04-10,2028-01-28
IR0000437,M500047,S100012,AUS1,CA01,20.24,USD,10,32,100,2025-09-24,2027-07-22
IR0000438,M500048,S100008,MTY1,CA01,3.73,USD,100,21,50,2024-11-10,2027-06-04
IR0000439,M500048,S100016,MTY1,US01,3.96,USD,10,19,50,2025-08-16,2027-09-24
IR0000440,M500048,S100016,AUS1,CA01,3.89,USD,1,19,100,2024-12-19,2026-12-23
IR0000441,M500048,S100011,AUS1,US01,3.55,USD,10,25,1,2024-07-17,2027-10-22
IR0000442,M500049,S100002,AUS1,US01,14.12,USD,100,32,10,2024-08-20,2028-06-17
IR0000443,M500049,S100008,DAL1,MX01,12.74,USD,1,90,50,2024-08-04,2027-11-26
IR0000444,M500049,S100006,DAL1,MX01,16.69,USD,10,100,100,2024-04-15,2027-06-08
IR0000445,M500050,S100018,MTY1,CA01,0.78,USD,1,50,1,2024-03-24,2028-01-18
IR0000446,M500050,S100044,MTY1,CA01,1.06,USD,1,37,100,2024-08-25,2027-10-20
IR0000447,M500050,S100042,MTY1,US01,0.93,USD,10,40,100,2024-11-01,2027-12-02
IR0000448,M500050,S100013,DAL1,MX01,1.04,USD,100,10,10,2025-10-26,2027-06-07
IR0000449,M500050,S100030,DAL1,US01,0.71,USD,10,9,250,2024-11-25,2028-02-26
IR0000450,M500050,S100003,PHX1,MX01,0.77,USD,1,4,50,2026-01-23,2027-01-28
IR0000451,M500050,S100021,AUS1,MX01,0.82,USD,100,25,10,2025-08-02,2026-12-26
IR0000452,M500050,S100030,AUS1,MX01,0.98,USD,10,27,1,2025-01-06,2028-02-18
IR0000453,M500050,S100008,KCH1,US01,0.91,USD,10,11,1,2024-05-21,2027-08-15
IR0000454,M500050,S100013,KCH1,US01,0.93,USD,100,21,10,2024-06-12,2028-06-16
IR0000455,M500051,S100009,AUS1,US01,22.67,USD,1,40,100,2025-02-22,2028-07-01
IR0000456,M500051,S100047,AUS1,MX01,28.25,USD,1,20,50,2024-05-28,2027-03-08
IR0000457,M500051,S100024,AUS1,MX01,29.36,USD,1,31,10,2025-02-10,2027-12-24
IR0000458,M500051,S100015,KCH1,US01,26.61,USD,1,26,250,2025-11-20,2028-01-27
IR0000459,M500051,S100028,KCH1,MX01,23.15,USD,100,40,1,2024-11-04,2026-10-11
IR0000460,M500051,S100013,DAL1,US01,25.71,USD,10,43,250,2025-11-08,2026-09-09
IR0000461,M500051,S100025,DAL1,MX01,27.72,USD,1,25,100,2025-07-05,2028-03-19
IR0000462,M500052,S100046,AUS1,US01,0.74,USD,10,29,10,2025-05-29,2028-11-01
IR0000463,M500052,S100049,AUS1,US01,0.67,USD,1,41,1,2025-07-11,2028-08-02
IR0000464,M500052,S100017,AUS1,MX01,0.73,USD,1,36,250,2025-11-01,2028-10-06
IR0000465,M500052,S100035,AUS1,MX01,0.68,USD,100,45,10,2024-04-02,2028-09-22
IR0000466,M500052,S100047,MTY1,MX01,0.98,USD,10,8,50,2025-12-21,2027-09-16
IR0000467,M500052,S100023,MTY1,CA01,0.71,USD,100,17,10,2024-04-17,2026-10-15
IR0000468,M500052,S100042,KCH1,CA01,0.87,USD,10,18,1,2025-10-23,2028-02-21
IR0000469,M500052,S100001,DAL1,CA01,0.90,USD,100,25,50,2025-04-01,2027-04-17
IR0000470,M500052,S100032,DAL1,MX01,0.65,USD,10,13,100,2025-09-18,2026-09-08
IR0000471,M500052,S100033,PHX1,MX01,0.92,USD,10,30,100,2025-04-30,2028-07-05
IR0000472,M500053,S100021,PHX1,CA01,55.96,USD,100,2,10,2025-05-10,2028-11-12
IR0000473,M500053,S100024,DAL1,CA01,49.13,USD,100,33,50,2025-11-21,2027-11-07
IR0000474,M500053,S100018,AUS1,US01,63.52,USD,10,28,100,2024-07-07,2028-09-02
IR0000475,M500053,S100002,AUS1,CA01,69.41,USD,1,11,50,2025-08-12,2026-10-26
IR0000476,M500053,S100037,AUS1,MX01,47.55,USD,100,31,100,2024-11-29,2027-02-04
IR0000477,M500053,S100043,AUS1,MX01,65.48,USD,1,20,1,2025-11-11,2027-01-12
IR0000478,M500053,S100037,MTY1,MX01,62.84,USD,10,17,1,2024-12-04,2028-05-22
IR0000479,M500053,S100016,MTY1,CA01,53.11,USD,1,18,100,2024-07-18,2028-02-12
IR0000480,M500054,S100015,KCH1,MX01,52.94,USD,10,39,250,2025-10-05,2027-11-17
IR0000481,M500054,S100006,KCH1,CA01,50.45,USD,10,40,10,2024-08-19,2028-05-23
IR0000482,M500054,S100039,KCH1,MX01,51.23,USD,100,38,10,2024-05-06,2027-03-26
IR0000483,M500054,S100050,KCH1,US01,50.05,USD,10,39,50,2025-10-22,2028-05-04
IR0000484,M500054,S100002,DAL1,US01,39.19,USD,1,23,1,2024-07-05,2028-06-08
IR0000485,M500054,S100033,DAL1,CA01,54.61,USD,10,33,100,2024-06-27,2026-11-04
IR0000486,M500055,S100019,DAL1,US01,6.39,USD,10,41,100,2025-05-03,2027-12-30
IR0000487,M500055,S100037,DAL1,MX01,8.88,USD,10,39,100,2025-04-10,2027-07-08
IR0000488,M500055,S100041,DAL1,CA01,8.61,USD,10,26,100,2025-04-19,2028-04-03
IR0000489,M500055,S100025,KCH1,US01,6.47,USD,1,28,50,2026-01-14,2027-05-16
IR0000490,M500055,S100023,KCH1,US01,6.52,USD,100,29,50,2025-07-07,2027-12-20
IR0000491,M500056,S100040,KCH1,CA01,21.76,USD,100,57,10,2025-10-28,2028-06-06
IR0000492,M500056,S100012,KCH1,MX01,24.53,USD,10,45,10,2025-07-22,2026-10-15
IR0000493,M500056,S100030,KCH1,US01,26.40,USD,10,58,10,2025-02-24,2026-12-16
IR0000494,M500056,S100029,KCH1,US01,31.83,USD,10,64,50,2024-12-08,2027-06-28
IR0000495,M500056,S100040,DAL1,US01,23.67,USD,10,83,50,2025-05-05,2027-10-23
IR0000496,M500056,S100026,DAL1,MX01,23.19,USD,1,84,250,2025-07-06,2027-07-06
IR0000497,M500056,S100023,DAL1,MX01,31.13,USD,100,82,250,2025-10-16,2027-10-05
IR0000498,M500056,S100046,MTY1,MX01,30.57,USD,10,87,1,2024-07-05,2027-11-30
IR0000499,M500056,S100017,MTY1,MX01,30.05,USD,100,96,10,2024-08-28,2028-10-11
IR0000500,M500056,S100015,PHX1,MX01,28.70,USD,100,54,250,2025-03-18,2028-01-20
IR0000501,M500056,S100004,PHX1,MX01,29.26,USD,100,66,50,2024-04-03,2028-02-22
IR0000502,M500057,S100016,DAL1,MX01,1.31,USD,1,57,1,2025-09-09,2026-12-10
IR0000503,M500057,S100049,MTY1,MX01,1.47,USD,10,12,50,2024-09-04,2027-08-17
IR0000504,M500057,S100003,MTY1,US01,1.06,USD,1,2,50,2024-06-28,2027-01-08
IR0000505,M500057,S100031,MTY1,CA01,1.27,USD,1,5,250,2024-07-17,2027-11-12
IR0000506,M500057,S100021,MTY1,US01,1.54,USD,1,12,1,2025-07-04,2028-03-28
IR0000507,M500057,S100050,KCH1,CA01,1.36,USD,100,24,10,2024-11-02,2027-08-02
IR0000508,M500057,S100008,KCH1,CA01,1.42,USD,10,12,250,2025-03-16,2028-04-13
IR0000509,M500057,S100006,AUS1,MX01,1.22,USD,10,32,100,2025-12-09,2027-05-20
IR0000510,M500057,S100037,AUS1,US01,1.17,USD,100,39,50,2025-07-06,2026-11-20
IR0000511,M500057,S100040,AUS1,US01,1.15,USD,10,27,10,2025-07-23,2027-06-25
IR0000512,M500057,S100014,AUS1,US01,1.23,USD,10,27,50,2026-01-14,2027-05-07
IR0000513,M500057,S100014,PHX1,MX01,1.29,USD,100,17,250,2025-06-25,2028-07-05
IR0000514,M500057,S100042,PHX1,MX01,1.52,USD,100,15,10,2026-01-20,2026-09-28
IR0000515,M500057,S100007,PHX1,MX01,1.62,USD,1,25,1,2025-05-06,2027-09-20
IR0000516,M500057,S100002,PHX1,CA01,1.30,USD,10,7,100,2024-04-26,2028-07-04
IR0000517,M500058,S100013,DAL1,MX01,20.24,USD,10,14,10,2025-03-28,2026-10-24
IR0000518,M500058,S100003,DAL1,CA01,17.22,USD,10,18,100,2024-07-25,2028-05-11
IR0000519,M500058,S100020,DAL1,US01,15.41,USD,1,29,10,2025-03-10,2028-09-11
IR0000520,M500058,S100001,AUS1,US01,15.54,USD,1,23,1,2025-10-03,2027-07-30
IR0000521,M500058,S100009,AUS1,CA01,17.11,USD,10,18,1,2025-07-08,2027-03-16
IR0000522,M500058,S100030,KCH1,MX01,18.75,USD,10,47,1,2024-12-07,2027-01-18
IR0000523,M500058,S100024,KCH1,CA01,15.50,USD,1,45,10,2025-05-09,2028-06-13
IR0000524,M500058,S100001,KCH1,CA01,20.42,USD,1,47,1,2024-07-02,2028-03-17
IR0000525,M500058,S100029,KCH1,MX01,21.24,USD,1,41,10,2025-07-11,2027-05-30
IR0000526,M500058,S100030,PHX1,US01,21.57,USD,100,35,50,2026-02-01,2026-11-27
IR0000527,M500058,S100005,PHX1,CA01,20.40,USD,100,44,50,2025-01-31,2026-10-24
IR0000528,M500058,S100038,PHX1,CA01,19.72,USD,1,46,100,2024-04-12,2028-03-07
IR0000529,M500058,S100017,MTY1,US01,16.93,USD,100,95,10,2024-06-12,2027-03-01
IR0000530,M500058,S100027,MTY1,MX01,17.60,USD,1,88,250,2024-11-23,2027-01-30
IR0000531,M500058,S100007,MTY1,US01,16.37,USD,1,96,50,2025-12-14,2027-02-26
IR0000532,M500059,S100026,AUS1,US01,4.29,USD,10,70,10,2025-06-02,2028-01-27
IR0000533,M500059,S100049,AUS1,US01,4.04,USD,1,67,1,2024-07-10,2028-10-21
IR0000534,M500059,S100035,AUS1,MX01,3.50,USD,100,64,10,2025-12-31,2026-12-26
IR0000535,M500059,S100019,AUS1,MX01,3.43,USD,100,82,1,2025-02-28,2028-07-30
IR0000536,M500059,S100030,KCH1,US01,4.05,USD,1,98,10,2025-12-29,2028-01-04
IR0000537,M500059,S100007,DAL1,MX01,3.27,USD,1,73,1,2025-06-05,2028-08-06
IR0000538,M500059,S100038,DAL1,CA01,4.29,USD,100,66,10,2025-08-22,2027-01-18
IR0000539,M500059,S100040,DAL1,CA01,3.05,USD,1,69,50,2025-07-07,2028-03-18
IR0000540,M500059,S100010,PHX1,MX01,4.07,USD,100,104,100,2025-08-21,2027-09-15
IR0000541,M500059,S100008,PHX1,MX01,3.95,USD,100,101,10,2025-08-05,2027-03-13
IR0000542,M500059,S100019,MTY1,MX01,3.56,USD,100,39,50,2026-01-30,2027-07-04
IR0000543,M500059,S100020,MTY1,CA01,2.79,USD,1,21,50,2026-02-05,2027-05-30
IR0000544,M500060,S100050,KCH1,US01,47.81,USD,10,85,50,2024-06-01,2028-10-18
IR0000545,M500060,S100033,KCH1,CA01,44.86,USD,1,75,250,2025-08-15,2027-10-06
IR0000546,M500060,S100044,KCH1,US01,37.82,USD,10,85,100,2025-03-30,2027-10-24
IR0000547,M500060,S100023,KCH1,US01,50.19,USD,100,74,1,2025-03-28,2027-02-16
IR0000548,M500060,S100006,DAL1,MX01,39.75,USD,100,89,10,2025-09-25,2028-05-06
IR0000549,M500060,S100026,DAL1,US01,38.86,USD,10,90,1,2025-05-01,2026-12-23
IR0000550,M500060,S100023,DAL1,CA01,47.22,USD,100,102,100,2024-06-22,2027-07-17
IR0000551,M500060,S100035,DAL1,US01,41.57,USD,100,88,100,2025-06-24,2027-11-15
IR0000552,M500060,S100040,MTY1,US01,40.96,USD,1,47,50,2024-04-08,2028-10-16
IR0000553,M500060,S100047,MTY1,US01,45.08,USD,100,47,1,2024-05-20,2028-02-03
IR0000554,M500060,S100014,AUS1,US01,33.50,USD,100,87,10,2025-07-04,2028-06-26
IR0000555,M500060,S100047,AUS1,MX01,34.27,USD,1,73,10,2025-09-10,2026-10-30
IR0000556,M500060,S100024,PHX1,US01,46.33,USD,100,87,100,2025-04-20,2028-01-31
IR0000557,M500061,S100035,DAL1,US01,7.18,USD,10,24,250,2026-02-09,2026-12-10
IR0000558,M500061,S100032,DAL1,CA01,7.89,USD,100,7,1,2025-01-15,2027-07-08
IR0000559,M500061,S100026,DAL1,MX01,8.46,USD,10,21,250,2025-01-16,2027-02-23
