mrp_element_id,material_id,plant,mrp_element_type,mrp_element_ref,requirement_date,receipt_qty,requirement_qty,available_qty_after
MRP000000316,M500118,PHX1,POITEM,4500000033/00020/0001,2026-05-16,2083,0,
MRP000000317,M500004,KCH1,POITEM,4500000033/00030/0001,2026-06-23,17,0,
MRP000000318,M500004,KCH1,POITEM,4500000033/00030/0002,2026-05-15,83,0,
MRP000000319,M500224,KCH1,POITEM,4500000033/00040/0001,2026-05-21,0,0,
MRP000000320,M500224,KCH1,POITEM,4500000033/00040/0002,2026-05-21,154,0,
MRP000000321,M500224,KCH1,POITEM,4500000033/00040/0003,2026-06-01,0,0,
MRP000000322,M500215,AUS1,POITEM,4500000034/00010/0001,2026-05-18,0,0,
MRP000000323,M500215,AUS1,POITEM,4500000034/00010/0002,2026-04-05,0,0,
MRP000000324,M500215,AUS1,POITEM,4500000034/00010/0003,2026-04-12,7,0,
MRP000000325,M500145,KCH1,POITEM,4500000034/00020/0001,2026-05-04,0,0,
MRP000000326,M500222,DAL1,POITEM,4500000034/00030/0001,2026-05-07,0,0,
MRP000000327,M500222,DAL1,POITEM,4500000034/00030/0002,2026-05-19,8,0,
MRP000000328,M500222,DAL1,POITEM,4500000034/00030/0003,2026-05-14,44,0,
MRP000000329,M500145,KCH1,POITEM,4500000034/00040/0001,2026-04-17,0,0,
MRP000000330,M500145,KCH1,POITEM,4500000034/00040/0002,2026-04-15,363,0,
MRP000000331,M500165,MTY1,POITEM,4500000034/00050/0001,2026-04-12,0,0,
MRP000000332,M500165,MTY1,POITEM,4500000034/00050/0002,2026-04-21,9,0,
MRP000000333,M500165,MTY1,POITEM,4500000034/00050/0003,2026-05-22,0,0,
MRP000000334,M500297,MTY1,POITEM,4500000034/00060/0001,2026-04-05,290,0,
MRP000000335,M500163,DAL1,POITEM,4500000035/00010/0001,2026-06-23,21,0,
MRP000000336,M500163,DAL1,POITEM,4500000035/00010/0002,2026-05-21,0,0,
MRP000000337,M500231,KCH1,POITEM,4500000035/00020/0001,2026-05-16,21,0,
MRP000000338,M500155,KCH1,POITEM,4500000035/00030/0001,2026-05-11,23,0,
MRP000000339,M500117,MTY1,POITEM,4500000035/00040/0001,2026-07-05,0,0,
MRP000000340,M500117,MTY1,POITEM,4500000035/00040/0002,2026-07-06,6,0,
MRP000000341,M500117,MTY1,POITEM,4500000035/00040/0003,2026-05-08,32,0,
MRP000000342,M500218,KCH1,POITEM,4500000035/00050/0001,2026-05-10,3,0,
MRP000000343,M500218,KCH1,POITEM,4500000035/00050/0002,2026-05-14,3,0,
MRP000000344,M500218,KCH1,POITEM,4500000035/00050/0003,2026-05-17,1,0,
MRP000000345,M500102,KCH1,POITEM,4500000036/00010/0001,2026-05-19,1,0,
MRP000000346,M500102,KCH1,POITEM,4500000036/00010/0002,2026-05-23,3,0,
MRP000000347,M500102,KCH1,POITEM,4500000036/00010/0003,2026-05-14,0,0,
MRP000000348,M500112,AUS1,POITEM,4500000036/00020/0001,2026-03-16,0,0,
MRP000000349,M500231,AUS1,POITEM,4500000036/00030/0001,2026-05-23,0,0,
MRP000000350,M500236,KCH1,POITEM,4500000036/00040/0001,2026-03-17,166,0,
MRP000000351,M500236,KCH1,POITEM,4500000036/00040/0002,2026-03-17,58,0,
MRP000000352,M500236,KCH1,POITEM,4500000036/00040/0003,2026-03-18,26,0,
MRP000000353,M500067,KCH1,POITEM,4500000036/00050/0001,2026-04-24,0,0,
MRP000000354,M500220,KCH1,POITEM,4500000036/00060/0001,2026-03-20,1,0,
MRP000000355,M500220,KCH1,POITEM,4500000036/00060/0002,2026-03-19,5,0,
MRP000000356,M500266,AUS1,POITEM,4500000036/00070/0001,2026-04-20,5,0,
MRP000000357,M500266,AUS1,POITEM,4500000036/00070/0002,2026-04-26,0,0,
MRP000000358,M500266,AUS1,POITEM,4500000036/00070/0003,2026-04-18,0,0,
MRP000000359,M500094,KCH1,POITEM,4500000037/00010/0001,2026-06-17,927,0,
MRP000000360,M500186,MTY1,POITEM,4500000037/00020/0001,2026-05-20,48,0,
MRP000000361,M500177,DAL1,POITEM,4500000037/00030/0001,2026-06-25,2,0,
MRP000000362,M500177,DAL1,POITEM,4500000037/00030/0002,2026-06-27,0,0,
MRP000000363,M500220,DAL1,POITEM,4500000038/00010/0001,2026-05-15,0,0,
MRP000000364,M500290,AUS1,POITEM,4500000038/00020/0001,2026-05-14,138,0,
MRP000000365,M500288,AUS1,POITEM,4500000038/00030/0001,2026-06-26,1500,0,
MRP000000366,M500098,KCH1,POITEM,4500000038/00040/0001,2026-05-21,30,0,
MRP000000367,M500146,KCH1,POITEM,4500000038/00050/0001,2026-05-02,0,0,
MRP000000368,M500155,AUS1,POITEM,4500000039/00010/0001,2026-05-17,0,0,
MRP000000369,M500155,AUS1,POITEM,4500000039/00010/0002,2026-05-23,11,0,
MRP000000370,M500211,MTY1,POITEM,4500000039/00020/0001,2026-05-18,0,0,
MRP000000371,M500065,PHX1,POITEM,4500000039/00030/0001,2026-06-22,64,0,
MRP000000372,M500065,PHX1,POITEM,4500000039/00030/0002,2026-06-27,7,0,
MRP000000373,M500065,PHX1,POITEM,4500000039/00030/0003,2026-07-04,229,0,
MRP000000374,M500286,AUS1,POITEM,4500000039/00040/0001,2026-06-24,1270,0,
MRP000000375,M500286,AUS1,POITEM,4500000039/00040/0002,2026-06-21,1097,0,
MRP000000376,M500286,AUS1,POITEM,4500000039/00040/0003,2026-07-08,1633,0,
MRP000000377,M500109,AUS1,POITEM,4500000039/00050/0001,2026-05-27,4,0,
MRP000000378,M500109,AUS1,POITEM,4500000039/00050/0002,2026-07-09,87,0,
MRP000000379,M500218,KCH1,POITEM,4500000039/00060/0001,2026-05-13,226,0,
MRP000000380,M500218,KCH1,POITEM,4500000039/00060/0002,2026-08-10,687,0,
MRP000000381,M500155,AUS1,POITEM,4500000039/00070/0001,2026-07-09,161,0,
MRP000000382,M500155,AUS1,POITEM,4500000039/00070/0002,2026-07-13,839,0,
MRP000000383,M500024,PHX1,POITEM,4500000040/00010/0001,2026-07-08,54,0,
MRP000000384,M500157,MTY1,POITEM,4500000041/00010/0001,2026-05-03,0,0,
MRP000000385,M500177,AUS1,POITEM,4500000041/00020/0001,2026-05-17,21,0,
MRP000000386,M500236,AUS1,POITEM,4500000041/00030/0001,2026-05-10,402,0,
MRP000000387,M500271,MTY1,POITEM,4500000042/00010/0001,2026-07-07,2000,0,
MRP000000388,M500071,MTY1,POITEM,4500000042/00020/0001,2026-06-02,9,0,
MRP000000389,M500071,MTY1,POITEM,4500000042/00020/0002,2026-05-30,291,0,
MRP000000390,M500190,AUS1,POITEM,4500000042/00030/0001,2026-06-08,3000,0,
MRP000000391,M500062,KCH1,POITEM,4500000043/00010/0001,2026-04-26,3,0,
MRP000000392,M500062,KCH1,POITEM,4500000043/00010/0002,2026-04-29,613,0,
MRP000000393,M500187,DAL1,POITEM,4500000043/00020/0001,2026-05-18,55,0,
MRP000000394,M500187,DAL1,POITEM,4500000043/00020/0002,2026-05-25,599,0,
MRP000000395,M500102,DAL1,POITEM,4500000043/00030/0001,2026-04-19,0,0,
MRP000000396,M500102,DAL1,POITEM,4500000043/00030/0002,2026-05-13,2,0,
MRP000000397,M500102,DAL1,POITEM,4500000043/00030/0003,2026-04-18,8,0,
MRP000000398,M500100,KCH1,POITEM,4500000043/00040/0001,2026-05-16,2,0,
MRP000000399,M500271,MTY1,POITEM,4500000044/00010/0001,2026-03-23,3,0,
MRP000000400,M500271,MTY1,POITEM,4500000044/00010/0002,2026-04-02,20,0,
MRP000000401,M500247,MTY1,POITEM,4500000045/00010/0001,2026-03-31,15,0,
MRP000000402,M500247,MTY1,POITEM,4500000045/00010/0002,2026-04-08,0,0,
MRP000000403,M500247,MTY1,POITEM,4500000045/00010/0003,2026-04-13,0,0,
MRP000000404,M500117,MTY1,POITEM,4500000045/00020/0001,2026-03-10,0,0,
MRP000000405,M500106,KCH1,POITEM,4500000046/00010/0001,2026-05-23,84,0,
MRP000000406,M500082,MTY1,POITEM,4500000046/00020/0001,2026-05-22,1,0,
MRP000000407,M500082,MTY1,POITEM,4500000046/00020/0002,2026-04-16,0,0,
MRP000000408,M500082,MTY1,POITEM,4500000046/00020/0003,2026-05-22,2,0,
MRP000000409,M500042,DAL1,POITEM,4500000046/00030/0001,2026-06-15,7,0,
MRP000000410,M500042,DAL1,POITEM,4500000046/00030/0002,2026-06-20,9,0,
MRP000000411,M500042,DAL1,POITEM,4500000046/00030/0003,2026-06-13,14,0,
MRP000000412,M500038,KCH1,POITEM,4500000046/00040/0001,2026-05-19,30,0,
MRP000000413,M500038,KCH1,POITEM,4500000046/00040/0002,2026-06-20,1760,0,
MRP000000414,M500131,DAL1,POITEM,4500000046/00050/0001,2026-04-05,206,0,
MRP000000415,M500112,DAL1,POITEM,4500000046/00060/0001,2026-06-11,213,0,
MRP000000416,M500112,DAL1,POITEM,4500000046/00060/0002,2026-06-16,94,0,
MRP000000417,M500112,DAL1,POITEM,4500000046/00060/0003,2026-06-16,193,0,
MRP000000418,M500286,KCH1,POITEM,4500000046/00070/0001,2026-05-12,19,0,
MRP000000419,M500187,AUS1,POITEM,4500000047/00010/0001,2026-05-21,12,0,
MRP000000420,M500187,AUS1,POITEM,4500000047/00010/0002,2026-04-28,2,0,
MRP000000421,M500187,AUS1,POITEM,4500000047/00010/0003,2026-04-24,0,0,
MRP000000422,M500225,AUS1,POITEM,4500000047/00020/0001,2026-03-26,166,0,
MRP000000423,M500120,AUS1,POITEM,4500000048/00010/0001,2026-07-06,603,0,
MRP000000424,M500085,AUS1,POITEM,4500000048/00020/0001,2026-06-15,101,0,
MRP000000425,M500085,AUS1,POITEM,4500000048/00020/0002,2026-06-29,76,0,
MRP000000426,M500261,DAL1,POITEM,4500000048/00030/0001,2026-05-22,15,0,
MRP000000427,M500261,DAL1,POITEM,4500000048/00030/0002,2026-07-24,23,0,
MRP000000428,M500135,DAL1,POITEM,4500000048/00040/0001,2026-05-17,2,0,
MRP000000429,M500135,DAL1,POITEM,4500000048/00040/0002,2026-05-16,2,0,
MRP000000430,M500135,DAL1,POITEM,4500000048/00040/0003,2026-05-30,3,0,
MRP000000431,M500234,PHX1,POITEM,4500000049/00010/0001,2026-04-15,59,0,
MRP000000432,M500033,KCH1,POITEM,4500000049/00020/0001,2026-05-31,134,0,
MRP000000433,M500004,AUS1,POITEM,4500000049/00030/0001,2026-05-24,152,0,
MRP000000434,M500004,AUS1,POITEM,4500000049/00030/0002,2026-03-24,108,0,
MRP000000435,M500184,KCH1,POITEM,4500000050/00010/0001,2026-04-30,0,0,
MRP000000436,M500184,KCH1,POITEM,4500000050/00010/0002,2026-05-13,24,0,
MRP000000437,M500158,AUS1,POITEM,4500000050/00020/0001,2026-06-03,50,0,
MRP000000438,M500152,DAL1,POITEM,4500000050/00030/0001,2026-06-28,40,0,
MRP000000439,M500080,AUS1,POITEM,4500000050/00040/0001,2026-05-15,2,0,
MRP000000440,M500282,PHX1,POITEM,4500000050/00050/0001,2026-05-12,0,0,
MRP000000441,M500244,PHX1,POITEM,4500000050/00060/0001,2026-05-08,462,0,
MRP000000442,M500272,PHX1,POITEM,4500000051/00010/0001,2026-03-17,2,0,
MRP000000443,M500272,PHX1,POITEM,4500000051/00010/0002,2026-03-20,2,0,
MRP000000444,M500272,PHX1,POITEM,4500000051/00010/0003,2026-03-15,2,0,
MRP000000445,M500045,PHX1,POITEM,4500000052/00010/0001,2026-05-27,3,0,
MRP000000446,M500045,PHX1,POITEM,4500000052/00010/0002,2026-05-15,56,0,
MRP000000447,M500045,PHX1,POITEM,4500000052/00010/0003,2026-05-16,157,0,
MRP000000448,M500221,KCH1,POITEM,4500000052/00020/0001,2026-05-22,28,0,
MRP000000449,M500221,KCH1,POITEM,4500000052/00020/0002,2026-04-08,7,0,
MRP000000450,M500221,KCH1,POITEM,4500000052/00020/0003,2026-04-11,0,0,
MRP000000451,M500036,MTY1,POITEM,4500000052/00030/0001,2026-04-04,130,0,
MRP000000452,M500036,MTY1,POITEM,4500000052/00030/0002,2026-04-02,89,0,
MRP000000453,M500068,PHX1,POITEM,4500000052/00040/0001,2026-06-23,13,0,
MRP000000454,M500068,PHX1,POITEM,4500000052/00040/0002,2026-06-30,77,0,
MRP000000455,M500068,PHX1,POITEM,4500000052/00040/0003,2026-07-07,160,0,
MRP000000456,M500191,KCH1,POITEM,4500000052/00050/0001,2026-05-09,0,0,
MRP000000457,M500191,KCH1,POITEM,4500000052/00050/0002,2026-05-09,0,0,
MRP000000458,M500240,PHX1,POITEM,4500000052/00060/0001,2026-05-02,0,0,
MRP000000459,M500201,PHX1,POITEM,4500000052/00070/0001,2026-05-25,8,0,
MRP000000460,M500159,DAL1,POITEM,4500000053/00010/0001,2026-03-03,29,0,
MRP000000461,M500159,DAL1,POITEM,4500000053/00010/0002,2026-03-16,77,0,
MRP000000462,M500065,PHX1,POITEM,4500000053/00020/0001,2026-03-23,0,0,
MRP000000463,M500065,PHX1,POITEM,4500000053/00020/0002,2026-03-25,0,0,
MRP000000464,M500065,PHX1,POITEM,4500000053/00020/0003,2026-03-23,12,0,
MRP000000465,M500275,AUS1,POITEM,4500000053/00030/0001,2026-03-09,10,0,
MRP000000466,M500158,MTY1,POITEM,4500000053/00040/0001,2026-05-25,3,0,
MRP000000467,M500158,MTY1,POITEM,4500000053/00040/0002,2026-05-03,6,0,
MRP000000468,M500235,PHX1,POITEM,4500000053/00050/0001,2026-04-24,10,0,
MRP000000469,M500235,PHX1,POITEM,4500000053/00050/0002,2026-04-29,0,0,
MRP000000470,M500235,PHX1,POITEM,4500000053/00050/0003,2026-05-18,40,0,
MRP000000471,M500090,AUS1,POITEM,4500000053/00060/0001,2026-05-24,0,0,
MRP000000472,M500130,AUS1,POITEM,4500000053/00070/0001,2026-04-01,0,0,
MRP000000473,M500130,AUS1,POITEM,4500000053/00070/0002,2026-04-12,2,0,
MRP000000474,M500130,AUS1,POITEM,4500000053/00070/0003,2026-04-15,9,0,
MRP000000475,M500088,DAL1,POITEM,4500000054/00010/0001,2026-05-01,0,0,
MRP000000476,M500088,DAL1,POITEM,4500000054/00010/0002,2026-05-07,0,0,
MRP000000477,M500088,DAL1,POITEM,4500000054/00010/0003,2026-05-11,0,0,
MRP000000478,M500037,PHX1,POITEM,4500000054/00020/0001,2026-06-17,2000,0,
MRP000000479,M500033,KCH1,POITEM,4500000054/00030/0001,2026-06-05,61,0,
MRP000000480,M500033,KCH1,POITEM,4500000054/00030/0002,2026-06-09,139,0,
MRP000000481,M500203,MTY1,POITEM,4500000054/00040/0001,2026-06-05,7,0,
MRP000000482,M500203,MTY1,POITEM,4500000054/00040/0002,2026-06-11,15,0,
MRP000000483,M500203,MTY1,POITEM,4500000054/00040/0003,2026-06-12,18,0,
MRP000000484,M500088,DAL1,POITEM,4500000054/00050/0001,2026-05-08,1,0,
MRP000000485,M500088,DAL1,POITEM,4500000054/00050/0002,2026-05-09,56,0,
MRP000000486,M500113,DAL1,POITEM,4500000054/00060/0001,2026-07-01,1,0,
MRP000000487,M500113,DAL1,POITEM,4500000054/00060/0002,2026-07-08,3,0,
MRP000000488,M500113,DAL1,POITEM,4500000054/00060/0003,2026-05-04,2,0,
MRP000000489,M500264,DAL1,POITEM,4500000055/00010/0001,2026-07-21,13,0,
MRP000000490,M500264,DAL1,POITEM,4500000055/00010/0002,2026-05-21,3,0,
MRP000000491,M500264,DAL1,POITEM,4500000055/00010/0003,2026-07-20,13,0,
MRP000000492,M500228,AUS1,POITEM,4500000055/00020/0001,2026-06-03,1,0,
MRP000000493,M500228,AUS1,POITEM,4500000055/00020/0002,2026-06-12,2,0,
MRP000000494,M500228,AUS1,POITEM,4500000055/00020/0003,2026-06-04,12,0,
MRP000000495,M500220,PHX1,POITEM,4500000055/00030/0001,2026-05-19,3,0,
MRP000000496,M500103,DAL1,POITEM,4500000055/00040/0001,2026-06-09,1,0,
MRP000000497,M500103,DAL1,POITEM,4500000055/00040/0002,2026-06-12,18,0,
MRP000000498,M500158,DAL1,POITEM,4500000055/00050/0001,2026-05-26,10,0,
MRP000000499,M500158,DAL1,POITEM,4500000055/00050/0002,2026-06-01,70,0,
MRP000000500,M500275,AUS1,POITEM,4500000056/00010/0001,2026-04-19,97,0,
MRP000000501,M500275,AUS1,POITEM,4500000056/00010/0002,2026-04-26,256,0,
MRP000000502,M500296,KCH1,POITEM,4500000056/00020/0001,2026-04-13,3,0,
MRP000000503,M500296,KCH1,POITEM,4500000056/00020/0002,2026-04-12,5,0,
MRP000000504,M500233,AUS1,POITEM,4500000057/00010/0001,2026-05-08,24,0,
MRP000000505,M500233,AUS1,POITEM,4500000057/00010/0002,2026-05-05,124,0,
MRP000000506,M500006,KCH1,POITEM,4500000057/00020/0001,2026-04-23,94,0,
MRP000000507,M500006,KCH1,POITEM,4500000057/00020/0002,2026-05-07,172,0,
MRP000000508,M500006,KCH1,POITEM,4500000057/00020/0003,2026-05-18,45,0,
MRP000000509,M500019,KCH1,POITEM,4500000057/00030/0001,2026-06-09,1500,0,
MRP000000510,M500265,PHX1,POITEM,4500000057/00040/0001,2026-05-08,43,0,
MRP000000511,M500265,PHX1,POITEM,4500000057/00040/0002,2026-05-25,131,0,
MRP000000512,M500286,KCH1,POITEM,4500000057/00050/0001,2026-04-13,12,0,
MRP000000513,M500286,KCH1,POITEM,4500000057/00050/0002,2026-05-09,0,0,
MRP000000514,M500286,KCH1,POITEM,4500000057/00050/0003,2026-04-27,0,0,
MRP000000515,M500075,AUS1,POITEM,4500000057/00060/0001,2026-05-06,1,0,
MRP000000516,M500075,AUS1,POITEM,4500000057/00060/0002,2026-04-20,0,0,
MRP000000517,M500152,PHX1,POITEM,4500000057/00070/0001,2026-04-16,0,0,
MRP000000518,M500152,PHX1,POITEM,4500000057/00070/0002,2026-04-25,0,0,
MRP000000519,M500204,AUS1,POITEM,4500000058/00010/0001,2026-06-19,109,0,
MRP000000520,M500204,AUS1,POITEM,4500000058/00010/0002,2026-06-19,1891,0,
MRP000000521,M500182,MTY1,POITEM,4500000058/00020/0001,2026-05-05,0,0,
MRP000000522,M500182,MTY1,POITEM,4500000058/00020/0002,2026-05-12,0,0,
MRP000000523,M500276,KCH1,POITEM,4500000058/00030/0001,2026-06-14,200,0,
MRP000000524,M500217,PHX1,POITEM,4500000059/00010/0001,2026-07-08,434,0,
MRP000000525,M500217,PHX1,POITEM,4500000059/00010/0002,2026-07-22,262,0,
MRP000000526,M500217,PHX1,POITEM,4500000059/00010/0003,2026-05-03,0,0,
MRP000000527,M500079,AUS1,POITEM,4500000059/00020/0001,2026-07-07,428,0,
MRP000000528,M500079,AUS1,POITEM,4500000059/00020/0002,2026-07-04,45,0,
MRP000000529,M500079,AUS1,POITEM,4500000059/00020/0003,2026-07-17,527,0,
MRP000000530,M500234,AUS1,POITEM,4500000059/00030/0001,2026-06-12,400,0,
MRP000000531,M500030,PHX1,POITEM,4500000059/00040/0001,2026-08-04,500,0,
MRP000000532,M500172,DAL1,POITEM,4500000059/00050/0001,2026-08-19,150,0,
MRP000000533,M500047,PHX1,POITEM,4500000059/00060/0001,2026-05-22,0,0,
MRP000000534,M500142,AUS1,POITEM,4500000059/00070/0001,2026-06-28,21,0,
MRP000000535,M500142,AUS1,POITEM,4500000059/00070/0002,2026-07-03,9,0,
MRP000000536,M500142,AUS1,POITEM,4500000059/00070/0003,2026-05-03,6,0,
MRP000000537,M500202,DAL1,POITEM,4500000060/00010/0001,2026-02-22,1001,0,
MRP000000538,M500076,AUS1,POITEM,4500000061/00010/0001,2026-03-11,29,0,
MRP000000539,M500076,AUS1,POITEM,4500000061/00010/0002,2026-05-15,29,0,
MRP000000540,M500076,AUS1,POITEM,4500000061/00010/0003,2026-05-13,10,0,
MRP000000541,M500296,AUS1,POITEM,4500000061/00020/0001,2026-04-02,19,0,
MRP000000542,M500296,AUS1,POITEM,4500000061/00020/0002,2026-04-15,12,0,
MRP000000543,M500296,AUS1,POITEM,4500000061/00020/0003,2026-04-16,11,0,
MRP000000544,M500152,MTY1,POITEM,4500000061/00030/0001,2026-02-14,142,0,
MRP000000545,M500207,DAL1,POITEM,4500000061/00040/0001,2026-03-09,3,0,
MRP000000546,M500207,DAL1,POITEM,4500000061/00040/0002,2026-03-23,1,0,
MRP000000547,M500207,DAL1,POITEM,4500000061/00040/0003,2026-05-15,3,0,
MRP000000548,M500169,PHX1,POITEM,4500000061/00050/0001,2026-04-22,0,0,
MRP000000549,M500169,PHX1,POITEM,4500000061/00050/0002,2026-04-20,16,0,
MRP000000550,M500169,PHX1,POITEM,4500000061/00050/0003,2026-05-05,54,0,
MRP000000551,M500300,DAL1,POITEM,4500000061/00060/0001,2026-04-20,55,0,
MRP000000552,M500239,PHX1,POITEM,4500000061/00070/0001,2026-03-17,0,0,
MRP000000553,M500239,PHX1,POITEM,4500000061/00070/0002,2026-03-26,18,0,
MRP000000554,M500199,MTY1,POITEM,4500000062/00010/0001,2026-06-09,30,0,
MRP000000555,M500199,MTY1,POITEM,4500000062/00010/0002,2026-06-08,146,0,
MRP000000556,M500128,AUS1,POITEM,4500000062/00020/0001,2026-06-02,0,0,
MRP000000557,M500128,AUS1,POITEM,4500000062/00020/0002,2026-06-01,105,0,
MRP000000558,M500128,AUS1,POITEM,4500000062/00030/0001,2026-08-17,4,0,
MRP000000559,M500021,KCH1,POITEM,4500000062/00040/0001,2026-08-17,91,0,
MRP000000560,M500294,AUS1,POITEM,4500000062/00050/0001,2026-07-10,0,0,
MRP000000561,M500294,AUS1,POITEM,4500000062/00050/0002,2026-07-14,0,0,
MRP000000562,M500144,PHX1,POITEM,4500000062/00060/0001,2026-05-07,117,0,
MRP000000563,M500160,AUS1,POITEM,4500000062/00070/0001,2026-07-15,0,0,
MRP000000564,M500160,AUS1,POITEM,4500000062/00070/0002,2026-07-29,34,0,
MRP000000565,M500123,DAL1,POITEM,4500000063/00010/0001,2026-08-17,77,0,
MRP000000566,M500123,DAL1,POITEM,4500000063/00010/0002,2026-08-26,51,0,
MRP000000567,M500123,DAL1,POITEM,4500000063/00010/0003,2026-08-26,122,0,
MRP000000568,M500163,DAL1,POITEM,4500000063/00020/0001,2026-06-10,43,0,
MRP000000569,M500163,DAL1,POITEM,4500000063/00020/0002,2026-06-09,13,0,
MRP000000570,M500163,DAL1,POITEM,4500000063/00020/0003,2026-06-12,94,0,
MRP000000571,M500028,DAL1,POITEM,4500000063/00030/0001,2026-06-18,362,0,
MRP000000572,M500028,DAL1,POITEM,4500000063/00030/0002,2026-05-07,130,0,
MRP000000573,M500028,DAL1,POITEM,4500000063/00030/0003,2026-05-17,0,0,
MRP000000574,M500030,PHX1,POITEM,4500000063/00040/0001,2026-08-19,706,0,
MRP000000575,M500030,PHX1,POITEM,4500000063/00040/0002,2026-08-28,1294,0,
MRP000000576,M500117,PHX1,POITEM,4500000063/00050/0001,2026-05-29,4,0,
MRP000000577,M500117,PHX1,POITEM,4500000063/00050/0002,2026-06-10,36,0,
MRP000000578,M500203,MTY1,POITEM,4500000063/00060/0001,2026-06-18,47,0,
MRP000000579,M500203,MTY1,POITEM,4500000063/00060/0002,2026-06-23,53,0,
MRP000000580,M500020,PHX1,POITEM,4500000063/00070/0001,2026-05-03,0,0,
MRP000000581,M500079,DAL1,POITEM,4500000064/00010/0001,2026-06-27,30,0,
MRP000000582,M500035,KCH1,POITEM,4500000064/00020/0001,2026-08-01,77,0,
MRP000000583,M500035,KCH1,POITEM,4500000064/00020/0002,2026-08-06,46,0,
MRP000000584,M500035,KCH1,POITEM,4500000064/00020/0003,2026-08-08,377,0,
MRP000000585,M500180,PHX1,POITEM,4500000064/00030/0001,2026-07-04,591,0,
MRP000000586,M500180,PHX1,POITEM,4500000064/00030/0002,2026-07-10,2409,0,
MRP000000587,M500117,DAL1,POITEM,4500000064/00040/0001,2026-05-16,131,0,
MRP000000588,M500117,DAL1,POITEM,4500000064/00040/0002,2026-07-24,759,0,
MRP000000589,M500057,PHX1,POITEM,4500000064/00050/0001,2026-06-12,64,0,
MRP000000590,M500057,PHX1,POITEM,4500000064/00050/0002,2026-06-12,936,0,
MRP000000591,M500026,AUS1,POITEM,4500000064/00060/0001,2026-08-07,9,0,
MRP000000592,M500026,AUS1,POITEM,4500000064/00060/0002,2026-05-06,2,0,
MRP000000593,M500037,PHX1,POITEM,4500000065/00010/0001,2026-03-05,4,0,
MRP000000594,M500196,PHX1,POITEM,4500000066/00010/0001,2026-04-11,116,0,
MRP000000595,M500002,KCH1,POITEM,4500000066/00020/0001,2026-05-25,83,0,
MRP000000596,M500158,AUS1,POITEM,4500000066/00030/0001,2026-04-20,0,0,
MRP000000597,M500244,PHX1,POITEM,4500000066/00040/0001,2026-05-23,0,0,
MRP000000598,M500244,PHX1,POITEM,4500000066/00040/0002,2026-05-08,4,0,
MRP000000599,M500244,PHX1,POITEM,4500000066/00040/0003,2026-03-30,114,0,
MRP000000600,M500207,DAL1,POITEM,4500000066/00050/0001,2026-02-27,0,0,
MRP000000601,M500207,DAL1,POITEM,4500000066/00050/0002,2026-05-14,0,0,
MRP000000602,M500241,KCH1,POITEM,4500000066/00060/0001,2026-04-19,19,0,
MRP000000603,M500110,PHX1,POITEM,4500000067/00010/0001,2026-06-05,35,0,
MRP000000604,M500110,PHX1,POITEM,4500000067/00010/0002,2026-06-06,45,0,
MRP000000605,M500110,PHX1,POITEM,4500000067/00010/0003,2026-06-07,120,0,
MRP000000606,M500292,DAL1,POITEM,4500000067/00020/0001,2026-05-02,37,0,
MRP000000607,M500008,AUS1,POITEM,4500000067/00030/0001,2026-06-22,2000,0,
MRP000000608,M500216,PHX1,POITEM,4500000068/00010/0001,2026-03-14,5,0,
MRP000000609,M500216,PHX1,POITEM,4500000068/00010/0002,2026-03-22,13,0,
MRP000000610,M500032,DAL1,POITEM,4500000068/00020/0001,2026-05-28,118,0,
MRP000000611,M500032,DAL1,POITEM,4500000068/00020/0002,2026-06-01,1,0,
MRP000000612,M500032,DAL1,POITEM,4500000068/00020/0003,2026-05-06,176,0,
MRP000000613,M500144,PHX1,POITEM,4500000068/00030/0001,2026-04-21,2195,0,
MRP000000614,M500001,AUS1,POITEM,4500000068/00040/0001,2026-05-17,0,0,
MRP000000615,M500001,AUS1,POITEM,4500000068/00040/0002,2026-06-12,0,0,
MRP000000616,M500001,AUS1,POITEM,4500000068/00040/0003,2026-05-31,254,0,
MRP000000617,M500223,PHX1,POITEM,4500000068/00050/0001,2026-05-13,995,0,
MRP000000618,M500222,PHX1,POITEM,4500000069/00010/0001,2026-03-31,1,0,
MRP000000619,M500222,PHX1,POITEM,4500000069/00010/0002,2026-04-11,1,0,
MRP000000620,M500222,PHX1,POITEM,4500000069/00010/0003,2026-05-27,12,0,
MRP000000621,M500231,KCH1,POITEM,4500000069/00020/0001,2026-04-11,0,0,
MRP000000622,M500244,AUS1,POITEM,4500000069/00030/0001,2026-04-28,1,0,
MRP000000623,M500244,AUS1,POITEM,4500000069/00030/0002,2026-05-07,3,0,
MRP000000624,M500268,KCH1,POITEM,4500000069/00040/0001,2026-05-21,51,0,
MRP000000625,M500288,DAL1,POITEM,4500000069/00050/0001,2026-03-28,6,0,
