movement_id,material_id,plant,storage_location,movement_type,posting_date,quantity,reference_doc
IM000000409,M500275,AUS1,0001,101,2026-04-19,167,5000000409
IM000000410,M500275,AUS1,0001,101,2026-04-26,1480,5000000410
IM000000411,M500296,KCH1,0001,101,2026-05-27,13,5000000411
IM000000412,M500296,KCH1,0001,101,2026-04-14,19,5000000412
IM000000413,M500233,AUS1,0001,101,2026-05-13,52,5000000413
IM000000414,M500233,AUS1,0001,101,2026-05-09,300,5000000414
IM000000415,M500006,KCH1,0001,101,2026-04-28,943,5000000415
IM000000416,M500006,KCH1,0001,101,2026-05-12,557,5000000416
IM000000417,M500006,KCH1,0001,101,2026-05-26,2189,5000000417
IM000000418,M500265,PHX1,0001,101,2026-05-09,38,5000000418
IM000000419,M500265,PHX1,0001,101,2026-06-01,788,5000000419
IM000000420,M500286,KCH1,0001,101,2026-04-19,14,5000000420
IM000000421,M500286,KCH1,0001,101,2026-05-07,29,5000000421
IM000000422,M500286,KCH1,0001,101,2026-05-26,95,5000000422
IM000000423,M500075,AUS1,0001,101,2026-05-12,3,5000000423
IM000000424,M500075,AUS1,0001,101,2026-04-28,16,5000000424
IM000000425,M500152,PHX1,0001,101,2026-04-20,6,5000000425
IM000000426,M500152,PHX1,0001,101,2026-05-01,14,5000000426
IM000000427,M500182,MTY1,0001,101,2026-05-13,39,5000000427
IM000000428,M500182,MTY1,0001,101,2026-05-13,61,5000000428
IM000000429,M500217,PHX1,0001,101,2026-05-02,304,5000000429
IM000000430,M500047,PHX1,0001,101,2026-05-30,4000,5000000430
IM000000431,M500142,AUS1,0001,101,2026-05-09,14,5000000431
IM000000432,M500202,DAL1,0001,101,2026-02-23,1999,5000000432
IM000000433,M500076,AUS1,0001,101,2026-03-10,34,5000000433
IM000000434,M500076,AUS1,0001,101,2026-05-25,25,5000000434
IM000000435,M500076,AUS1,0001,101,2026-05-12,73,5000000435
IM000000436,M500296,AUS1,0001,101,2026-04-05,45,5000000436
IM000000437,M500296,AUS1,0001,101,2026-05-27,8,5000000437
IM000000438,M500296,AUS1,0001,101,2026-05-27,55,5000000438
IM000000439,M500152,MTY1,0001,101,2026-02-22,158,5000000439
IM000000440,M500207,DAL1,0001,101,2026-03-17,2,5000000440
IM000000441,M500207,DAL1,0001,101,2026-05-13,1,5000000441
IM000000442,M500169,PHX1,0001,101,2026-04-27,372,5000000442
IM000000443,M500169,PHX1,0001,101,2026-04-25,7,5000000443
IM000000444,M500169,PHX1,0001,101,2026-05-27,301,5000000444
IM000000445,M500300,DAL1,0001,101,2026-05-27,45,5000000445
IM000000446,M500239,PHX1,0001,101,2026-03-20,24,5000000446
IM000000447,M500239,PHX1,0001,101,2026-03-31,18,5000000447
IM000000448,M500199,MTY1,0001,101,2026-06-07,103,5000000448
IM000000449,M500199,MTY1,0001,101,2026-06-15,221,5000000449
IM000000450,M500128,AUS1,0001,101,2026-05-25,189,5000000450
IM000000451,M500128,AUS1,0001,101,2026-05-31,206,5000000451
IM000000452,M500128,AUS1,0001,101,2026-08-24,36,5000000452
IM000000453,M500021,KCH1,0001,101,2026-08-21,409,5000000453
IM000000454,M500294,AUS1,0001,101,2026-07-17,9,5000000454
IM000000455,M500294,AUS1,0001,101,2026-07-17,21,5000000455
IM000000456,M500144,PHX1,0001,101,2026-05-08,183,5000000456
IM000000457,M500160,AUS1,0001,101,2026-05-26,54,5000000457
IM000000458,M500160,AUS1,0001,101,2026-08-04,162,5000000458
IM000000459,M500028,DAL1,0001,101,2026-05-10,183,5000000459
IM000000460,M500028,DAL1,0001,101,2026-05-27,325,5000000460
IM000000461,M500020,PHX1,0001,101,2026-05-01,100,5000000461
IM000000462,M500117,DAL1,0001,101,2026-05-20,110,5000000462
IM000000463,M500026,AUS1,0001,101,2026-05-12,19,5000000463
IM000000464,M500037,PHX1,0001,101,2026-05-25,46,5000000464
IM000000465,M500196,PHX1,0001,101,2026-04-17,884,5000000465
IM000000466,M500002,KCH1,0001,101,2026-05-28,917,5000000466
IM000000467,M500158,AUS1,0001,101,2026-04-22,20,5000000467
IM000000468,M500244,PHX1,0001,101,2026-05-27,282,5000000468
IM000000469,M500244,PHX1,0001,101,2026-05-16,121,5000000469
IM000000470,M500244,PHX1,0001,101,2026-04-06,229,5000000470
IM000000471,M500207,DAL1,0001,101,2026-02-26,9,5000000471
IM000000472,M500207,DAL1,0001,101,2026-05-13,31,5000000472
IM000000473,M500241,KCH1,0001,101,2026-04-27,381,5000000473
IM000000474,M500292,DAL1,0001,101,2026-05-01,163,5000000474
IM000000475,M500216,PHX1,0001,101,2026-05-25,7,5000000475
IM000000476,M500216,PHX1,0001,101,2026-03-30,5,5000000476
IM000000477,M500032,DAL1,0001,101,2026-06-01,40,5000000477
IM000000478,M500032,DAL1,0001,101,2026-05-13,165,5000000478
IM000000479,M500144,PHX1,0001,101,2026-04-27,805,5000000479
IM000000480,M500001,AUS1,0001,101,2026-05-23,275,5000000480
IM000000481,M500001,AUS1,0001,101,2026-06-16,122,5000000481
IM000000482,M500001,AUS1,0001,101,2026-06-03,849,5000000482
IM000000483,M500223,PHX1,0001,101,2026-05-17,3005,5000000483
IM000000484,M500222,PHX1,0001,101,2026-04-02,1,5000000484
IM000000485,M500222,PHX1,0001,101,2026-04-12,1,5000000485
IM000000486,M500222,PHX1,0001,101,2026-06-02,4,5000000486
IM000000487,M500231,KCH1,0001,101,2026-04-12,40,5000000487
IM000000488,M500244,AUS1,0001,101,2026-04-30,4,5000000488
IM000000489,M500244,AUS1,0001,101,2026-05-15,2,5000000489
IM000000490,M500268,KCH1,0001,101,2026-05-24,49,5000000490
IM000000491,M500288,DAL1,0001,101,2026-03-29,24,5000000491
IM000000492,M500004,DAL1,0001,101,2026-06-02,119,5000000492
IM000000493,M500004,DAL1,0001,101,2026-06-11,97,5000000493
IM000000494,M500173,AUS1,0001,101,2026-05-19,56,5000000494
IM000000495,M500137,PHX1,0001,101,2026-05-25,18,5000000495
IM000000496,M500159,MTY1,0001,101,2026-05-24,141,5000000496
IM000000497,M500159,MTY1,0001,101,2026-05-25,1320,5000000497
IM000000498,M500033,MTY1,0001,101,2026-05-10,12,5000000498
IM000000499,M500052,MTY1,0001,101,2026-05-24,320,5000000499
IM000000500,M500023,DAL1,0001,101,2026-04-17,64,5000000500
IM000000501,M500023,DAL1,0001,101,2026-04-28,85,5000000501
IM000000502,M500204,PHX1,0001,101,2026-04-29,788,5000000502
IM000000503,M500204,PHX1,0001,101,2026-05-13,749,5000000503
IM000000504,M500204,PHX1,0001,101,2026-05-06,685,5000000504
IM000000505,M500260,KCH1,0001,101,2026-05-30,4000,5000000505
IM000000506,M500037,DAL1,0001,101,2026-05-08,38,5000000506
IM000000507,M500037,DAL1,0001,101,2026-05-11,236,5000000507
IM000000508,M500152,PHX1,0001,101,2026-05-16,98,5000000508
IM000000509,M500055,KCH1,0001,101,2026-05-22,44,5000000509
IM000000510,M500055,KCH1,0001,101,2026-05-11,16,5000000510
IM000000511,M500055,KCH1,0001,101,2026-05-19,931,5000000511
IM000000512,M500017,DAL1,0001,101,2026-05-31,4,5000000512
IM000000513,M500053,MTY1,0001,101,2026-04-26,106,5000000513
IM000000514,M500053,MTY1,0001,101,2026-05-15,125,5000000514
IM000000515,M500053,MTY1,0001,101,2026-05-26,204,5000000515
IM000000516,M500171,AUS1,0001,101,2026-05-14,156,5000000516
IM000000517,M500274,PHX1,0001,101,2026-05-24,469,5000000517
IM000000518,M500274,PHX1,0001,101,2026-05-15,531,5000000518
IM000000519,M500164,MTY1,0001,101,2026-05-28,6,5000000519
IM000000520,M500164,MTY1,0001,101,2026-06-14,13,5000000520
IM000000521,M500133,KCH1,0001,101,2026-05-20,153,5000000521
IM000000522,M500039,DAL1,0001,101,2026-05-22,239,5000000522
IM000000523,M500039,DAL1,0001,101,2026-05-08,29,5000000523
IM000000524,M500039,DAL1,0001,101,2026-04-21,351,5000000524
IM000000525,M500140,PHX1,0001,101,2026-04-27,40,5000000525
IM000000526,M500187,AUS1,0001,101,2026-02-22,27,5000000526
IM000000527,M500187,AUS1,0001,101,2026-02-21,59,5000000527
IM000000528,M500265,PHX1,0001,101,2026-05-07,933,5000000528
IM000000529,M500058,KCH1,0001,101,2026-03-24,5,5000000529
IM000000530,M500058,KCH1,0001,101,2026-03-26,9,5000000530
IM000000531,M500058,KCH1,0001,101,2026-03-27,21,5000000531
IM000000532,M500095,KCH1,0001,101,2026-05-20,5,5000000532
IM000000533,M500095,KCH1,0001,101,2026-05-25,20,5000000533
IM000000534,M500039,DAL1,0001,101,2026-05-10,17,5000000534
IM000000535,M500039,DAL1,0001,101,2026-05-24,2,5000000535
IM000000536,M500039,DAL1,0001,101,2026-05-13,66,5000000536
IM000000537,M500143,AUS1,0001,101,2026-04-12,4,5000000537
IM000000538,M500143,AUS1,0001,101,2026-05-10,2,5000000538
IM000000539,M500143,AUS1,0001,101,2026-04-12,17,5000000539
IM000000540,M500023,KCH1,0001,101,2026-04-23,24,5000000540
IM000000541,M500034,KCH1,0001,101,2026-02-27,9,5000000541
IM000000542,M500034,KCH1,0001,101,2026-02-14,1,5000000542
IM000000543,M500034,KCH1,0001,101,2026-03-12,87,5000000543
IM000000544,M500023,KCH1,0001,101,2026-02-18,28,5000000544
IM000000545,M500023,KCH1,0001,101,2026-02-15,59,5000000545
IM000000546,M500023,KCH1,0001,101,2026-02-22,82,5000000546
IM000000547,M500131,KCH1,0001,101,2026-05-25,59,5000000547
IM000000548,M500131,KCH1,0001,101,2026-02-25,12,5000000548
IM000000549,M500131,KCH1,0001,101,2026-03-02,65,5000000549
IM000000550,M500043,MTY1,0001,101,2026-05-02,3,5000000550
IM000000551,M500043,MTY1,0001,101,2026-05-01,1,5000000551
IM000000552,M500043,MTY1,0001,101,2026-05-11,28,5000000552
IM000000553,M500079,MTY1,0001,101,2026-05-27,80,5000000553
IM000000554,M500003,KCH1,0001,101,2026-03-19,229,5000000554
IM000000555,M500003,KCH1,0001,101,2026-03-22,470,5000000555
IM000000556,M500294,AUS1,0001,101,2026-05-22,166,5000000556
IM000000557,M500294,AUS1,0001,101,2026-05-23,283,5000000557
IM000000558,M500087,PHX1,0001,101,2026-05-12,286,5000000558
IM000000559,M500087,PHX1,0001,101,2026-05-27,907,5000000559
IM000000560,M500213,KCH1,0001,101,2026-05-12,120,5000000560
IM000000561,M500213,KCH1,0001,101,2026-05-25,1266,5000000561
IM000000562,M500059,PHX1,0001,101,2026-05-12,5,5000000562
IM000000563,M500276,MTY1,0001,101,2026-05-23,33,5000000563
IM000000564,M500276,MTY1,0001,101,2026-05-06,1782,5000000564
IM000000565,M500211,PHX1,0001,101,2026-05-23,5,5000000565
IM000000566,M500077,MTY1,0001,101,2026-05-18,1793,5000000566
IM000000567,M500038,PHX1,0001,101,2026-05-20,732,5000000567
IM000000568,M500038,PHX1,0001,101,2026-06-09,5,5000000568
IM000000569,M500038,PHX1,0001,101,2026-05-26,344,5000000569
IM000000570,M500218,KCH1,0001,101,2026-05-20,24,5000000570
IM000000571,M500218,KCH1,0001,101,2026-05-29,38,5000000571
IM000000572,M500063,DAL1,0001,101,2026-05-25,1,5000000572
IM000000573,M500063,DAL1,0001,101,2026-05-23,7,5000000573
IM000000574,M500063,DAL1,0001,101,2026-05-16,82,5000000574
IM000000575,M500038,PHX1,0001,101,2026-05-20,1,5000000575
IM000000576,M500038,PHX1,0001,101,2026-05-27,1,5000000576
IM000000577,M500038,PHX1,0001,101,2026-05-18,3,5000000577
IM000000578,M500135,DAL1,0001,101,2026-05-12,60,5000000578
IM000000579,M500135,DAL1,0001,101,2026-05-23,240,5000000579
IM000000580,M500249,PHX1,0001,101,2026-05-22,31,5000000580
IM000000581,M500249,PHX1,0001,101,2026-06-23,38,5000000581
IM000000582,M500249,PHX1,0001,101,2026-06-22,79,5000000582
IM000000583,M500244,MTY1,0001,101,2026-04-17,34,5000000583
IM000000584,M500140,MTY1,0001,101,2026-05-24,100,5000000584
IM000000585,M500142,AUS1,0001,101,2026-05-29,23,5000000585
IM000000586,M500169,PHX1,0001,101,2026-06-01,1,5000000586
IM000000587,M500104,PHX1,0001,101,2026-05-17,968,5000000587
IM000000588,M500296,DAL1,0001,101,2026-04-23,80,5000000588
IM000000589,M500127,PHX1,0001,101,2026-03-22,32,5000000589
IM000000590,M500248,DAL1,0001,101,2026-04-28,1428,5000000590
IM000000591,M500248,DAL1,0001,101,2026-05-07,1539,5000000591
IM000000592,M500157,MTY1,0001,101,2026-04-02,80,5000000592
IM000000593,M500113,KCH1,0001,101,2026-03-23,500,5000000593
IM000000594,M500033,PHX1,0001,101,2026-04-30,250,5000000594
IM000000595,M500044,PHX1,0001,101,2026-05-02,1000,5000000595
IM000000596,M500298,KCH1,0001,101,2026-04-17,68,5000000596
IM000000597,M500298,KCH1,0001,101,2026-04-29,432,5000000597
IM000000598,M500255,KCH1,0001,101,2026-05-12,113,5000000598
IM000000599,M500024,MTY1,0001,101,2026-05-27,17,5000000599
IM000000600,M500024,MTY1,0001,101,2026-05-01,2,5000000600
IM000000601,M500024,MTY1,0001,101,2026-04-30,12,5000000601
IM000000602,M500141,MTY1,0001,101,2026-04-10,613,5000000602
IM000000603,M500141,MTY1,0001,101,2026-04-11,397,5000000603
IM000000604,M500141,MTY1,0001,101,2026-04-19,843,5000000604
IM000000605,M500110,MTY1,0001,101,2026-03-14,1500,5000000605
IM000000606,M500018,PHX1,0001,101,2026-05-02,190,5000000606
IM000000607,M500018,PHX1,0001,101,2026-04-27,1306,5000000607
IM000000608,M500165,MTY1,0001,101,2026-04-09,305,5000000608
IM000000609,M500165,MTY1,0001,101,2026-04-22,681,5000000609
IM000000610,M500171,KCH1,0001,101,2026-05-30,502,5000000610
IM000000611,M500171,KCH1,0001,101,2026-05-03,2277,5000000611
IM000000612,M500151,DAL1,0001,101,2026-05-25,100,5000000612
IM000000613,M500244,MTY1,0001,101,2026-05-20,10,5000000613
IM000000614,M500177,AUS1,0001,101,2026-05-18,1714,5000000614
IM000000615,M500090,MTY1,0001,101,2026-06-17,364,5000000615
IM000000616,M500090,MTY1,0001,101,2026-06-11,555,5000000616
IM000000617,M500109,AUS1,0001,101,2026-04-21,30,5000000617
IM000000618,M500109,AUS1,0001,101,2026-05-06,48,5000000618
IM000000619,M500151,DAL1,0001,101,2026-05-10,68,5000000619
IM000000620,M500151,DAL1,0001,101,2026-05-19,89,5000000620
IM000000621,M500186,MTY1,0001,101,2026-05-16,3000,5000000621
IM000000622,M500281,PHX1,0001,101,2026-07-10,7,5000000622
IM000000623,M500281,PHX1,0001,101,2026-07-25,1,5000000623
IM000000624,M500281,PHX1,0001,101,2026-07-30,16,5000000624
IM000000625,M500083,AUS1,0001,101,2026-05-28,998,5000000625
IM000000626,M500090,MTY1,0001,101,2026-05-17,4,5000000626
IM000000627,M500090,MTY1,0001,101,2026-05-22,3,5000000627
IM000000628,M500090,MTY1,0001,101,2026-05-29,11,5000000628
IM000000629,M500122,PHX1,0001,101,2026-06-07,1,5000000629
IM000000630,M500122,PHX1,0001,101,2026-06-11,65,5000000630
IM000000631,M500113,KCH1,0001,101,2026-05-18,375,5000000631
IM000000632,M500113,KCH1,0001,101,2026-06-11,329,5000000632
IM000000633,M500139,KCH1,0001,101,2026-05-25,6,5000000633
IM000000634,M500139,KCH1,0001,101,2026-05-28,2,5000000634
IM000000635,M500139,KCH1,0001,101,2026-06-01,52,5000000635
IM000000636,M500210,DAL1,0001,101,2026-07-06,25,5000000636
IM000000637,M500290,AUS1,0001,101,2026-05-24,1,5000000637
IM000000638,M500045,MTY1,0001,101,2026-05-30,61,5000000638
IM000000639,M500227,KCH1,0001,101,2026-02-20,15,5000000639
IM000000640,M500227,KCH1,0001,101,2026-02-23,5,5000000640
IM000000641,M500227,KCH1,0001,101,2026-02-18,27,5000000641
IM000000642,M500216,KCH1,0001,101,2026-06-04,1482,5000000642
IM000000643,M500253,DAL1,0001,101,2026-05-05,61,5000000643
IM000000644,M500253,DAL1,0001,101,2026-05-03,296,5000000644
IM000000645,M500253,DAL1,0001,101,2026-05-19,190,5000000645
IM000000646,M500098,KCH1,0001,101,2026-04-18,114,5000000646
IM000000647,M500098,KCH1,0001,101,2026-05-23,610,5000000647
IM000000648,M500157,PHX1,0001,101,2026-05-24,152,5000000648
IM000000649,M500157,PHX1,0001,101,2026-04-01,802,5000000649
IM000000650,M500238,MTY1,0001,101,2026-05-19,16,5000000650
IM000000651,M500217,PHX1,0001,101,2026-05-15,12,5000000651
IM000000652,M500111,PHX1,0001,101,2026-05-14,532,5000000652
IM000000653,M500028,MTY1,0001,101,2026-04-17,208,5000000653
IM000000654,M500028,MTY1,0001,101,2026-05-10,582,5000000654
IM000000655,M500228,AUS1,0001,101,2026-04-04,363,5000000655
IM000000656,M500076,KCH1,0001,101,2026-05-04,6,5000000656
IM000000657,M500076,KCH1,0001,101,2026-05-24,8,5000000657
IM000000658,M500076,KCH1,0001,101,2026-05-14,18,5000000658
IM000000659,M500227,KCH1,0001,101,2026-05-18,1,5000000659
IM000000660,M500227,KCH1,0001,101,2026-05-22,1,5000000660
IM000000661,M500227,KCH1,0001,101,2026-05-22,8,5000000661
IM000000662,M500192,KCH1,0001,101,2026-05-10,10,5000000662
IM000000663,M500192,KCH1,0001,101,2026-05-18,30,5000000663
IM000000664,M500192,KCH1,0001,101,2026-05-06,157,5000000664
IM000000665,M500188,PHX1,0001,101,2026-05-08,500,5000000665
IM000000666,M500130,KCH1,0001,101,2026-06-15,27,5000000666
IM000000667,M500193,MTY1,0001,101,2026-04-24,200,5000000667
IM000000668,M500116,DAL1,0001,101,2026-05-27,31,5000000668
IM000000669,M500254,AUS1,0001,101,2026-04-26,69,5000000669
IM000000670,M500274,PHX1,0001,101,2026-03-17,1716,5000000670
IM000000671,M500274,PHX1,0001,101,2026-03-24,430,5000000671
IM000000672,M500274,PHX1,0001,101,2026-03-23,1225,5000000672
IM000000673,M500041,MTY1,0001,101,2026-03-29,189,5000000673
IM000000674,M500041,MTY1,0001,101,2026-05-27,225,5000000674
IM000000675,M500041,MTY1,0001,101,2026-04-15,1352,5000000675
IM000000676,M500260,KCH1,0001,101,2026-04-27,83,5000000676
IM000000677,M500260,KCH1,0001,101,2026-05-02,118,5000000677
IM000000678,M500260,KCH1,0001,101,2026-05-10,206,5000000678
IM000000679,M500038,KCH1,0001,101,2026-05-10,5,5000000679
IM000000680,M500038,KCH1,0001,101,2026-05-10,1,5000000680
IM000000681,M500038,KCH1,0001,101,2026-05-13,2,5000000681
IM000000682,M500095,DAL1,0001,101,2026-05-14,12,5000000682
IM000000683,M500085,KCH1,0001,101,2026-05-24,53,5000000683
IM000000684,M500260,KCH1,0001,101,2026-05-22,41,5000000684
IM000000685,M500260,KCH1,0001,101,2026-06-03,43,5000000685
IM000000686,M500091,PHX1,0001,101,2026-05-15,181,5000000686
IM000000687,M500091,PHX1,0001,101,2026-05-07,775,5000000687
IM000000688,M500059,AUS1,0001,101,2026-05-19,150,5000000688
IM000000689,M500059,AUS1,0001,101,2026-05-26,131,5000000689
IM000000690,M500254,AUS1,0001,101,2026-05-12,103,5000000690
IM000000691,M500239,PHX1,0001,101,2026-05-13,2,5000000691
IM000000692,M500239,PHX1,0001,101,2026-07-05,13,5000000692
IM000000693,M500034,KCH1,0001,101,2026-05-11,285,5000000693
IM000000694,M500034,KCH1,0001,101,2026-05-26,604,5000000694
IM000000695,M500261,MTY1,0001,101,2026-05-27,71,5000000695
IM000000696,M500231,KCH1,0001,101,2026-06-17,526,5000000696
IM000000697,M500231,KCH1,0001,101,2026-06-22,325,5000000697
IM000000698,M500231,KCH1,0001,101,2026-05-25,402,5000000698
IM000000699,M500265,DAL1,0001,101,2026-05-24,861,5000000699
IM000000700,M500253,DAL1,0001,101,2026-06-14,7,5000000700
IM000000701,M500253,DAL1,0001,101,2026-06-26,13,5000000701
IM000000702,M500253,DAL1,0001,101,2026-05-26,270,5000000702
IM000000703,M500223,PHX1,0001,101,2026-03-21,16,5000000703
IM000000704,M500289,MTY1,0001,101,2026-03-25,14,5000000704
IM000000705,M500289,MTY1,0001,101,2026-04-03,17,5000000705
IM000000706,M500015,DAL1,0001,101,2026-04-04,492,5000000706
IM000000707,M500197,MTY1,0001,101,2026-05-14,2,5000000707
IM000000708,M500197,MTY1,0001,101,2026-03-25,119,5000000708
IM000000709,M500197,MTY1,0001,101,2026-03-28,279,5000000709
IM000000710,M500013,MTY1,0001,101,2026-03-21,500,5000000710
IM000000711,M500200,PHX1,0001,101,2026-04-17,34,5000000711
IM000000712,M500163,PHX1,0001,101,2026-05-24,18,5000000712
IM000000713,M500163,PHX1,0001,101,2026-03-23,23,5000000713
IM000000714,M500163,PHX1,0001,101,2026-03-22,45,5000000714
IM000000715,M500064,MTY1,0001,101,2026-06-06,100,5000000715
IM000000716,M500083,AUS1,0001,101,2026-05-19,1,5000000716
IM000000717,M500083,AUS1,0001,101,2026-05-25,18,5000000717
IM000000718,M500275,AUS1,0001,101,2026-04-25,8,5000000718
IM000000719,M500275,AUS1,0001,101,2026-05-04,8,5000000719
IM000000720,M500275,AUS1,0001,101,2026-05-15,16,5000000720
IM000000721,M500275,AUS1,0001,101,2026-04-22,1448,5000000721
IM000000722,M500059,MTY1,0001,101,2026-05-26,6,5000000722
IM000000723,M500059,MTY1,0001,101,2026-05-23,4,5000000723
IM000000724,M500290,KCH1,0001,101,2026-04-27,731,5000000724
IM000000725,M500290,KCH1,0001,101,2026-04-21,2208,5000000725
IM000000726,M500175,DAL1,0001,101,2026-04-15,29,5000000726
IM000000727,M500175,DAL1,0001,101,2026-04-16,171,5000000727
IM000000728,M500259,DAL1,0001,101,2026-04-28,6,5000000728
IM000000729,M500259,DAL1,0001,101,2026-04-30,93,5000000729
IM000000730,M500259,DAL1,0001,101,2026-04-07,2,5000000730
IM000000731,M500259,DAL1,0001,101,2026-04-10,4,5000000731
IM000000732,M500259,DAL1,0001,101,2026-04-15,4,5000000732
IM000000733,M500063,AUS1,0001,101,2026-05-23,3,5000000733
IM000000734,M500063,AUS1,0001,101,2026-05-02,5,5000000734
IM000000735,M500063,AUS1,0001,101,2026-06-10,156,5000000735
IM000000736,M500178,PHX1,0001,101,2026-07-16,15,5000000736
IM000000737,M500178,PHX1,0001,101,2026-05-28,26,5000000737
IM000000738,M500178,PHX1,0001,101,2026-07-29,24,5000000738
IM000000739,M500020,MTY1,0001,101,2026-04-12,1884,5000000739
IM000000740,M500235,MTY1,0001,101,2026-04-08,172,5000000740
IM000000741,M500235,MTY1,0001,101,2026-05-27,32,5000000741
IM000000742,M500235,MTY1,0001,101,2026-04-05,475,5000000742
IM000000743,M500041,MTY1,0001,101,2026-05-04,8,5000000743
IM000000744,M500041,MTY1,0001,101,2026-05-09,9,5000000744
IM000000745,M500041,MTY1,0001,101,2026-04-27,51,5000000745
IM000000746,M500096,MTY1,0001,101,2026-05-21,967,5000000746
IM000000747,M500148,DAL1,0001,101,2026-05-28,428,5000000747
IM000000748,M500148,DAL1,0001,101,2026-05-16,966,5000000748
IM000000749,M500148,DAL1,0001,101,2026-05-23,1138,5000000749
IM000000750,M500099,MTY1,0001,101,2026-04-28,20,5000000750
IM000000751,M500099,MTY1,0001,101,2026-05-02,15,5000000751
IM000000752,M500099,MTY1,0001,101,2026-05-27,13,5000000752
IM000000753,M500222,MTY1,0001,101,2026-05-23,638,5000000753
IM000000754,M500097,KCH1,0001,101,2026-07-12,4,5000000754
IM000000755,M500097,KCH1,0001,101,2026-07-11,4,5000000755
IM000000756,M500097,KCH1,0001,101,2026-05-28,13,5000000756
IM000000757,M500192,KCH1,0001,101,2026-06-26,772,5000000757
IM000000758,M500113,AUS1,0001,101,2026-07-30,34,5000000758
