exception_id,exception_type,severity,status,po_number,item_number,material_id,plant,supplier_id,detected_on,due_date,days_past_due,root_cause,financial_impact_estimate,assigned_buyer
EX00000143,ACK_MISSING,MEDIUM,NEW,4500000030,00040,M500025,MTY1,S100047,2026-06-30,2026-06-11,19,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000144,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000030,00040,M500025,MTY1,S100047,2026-06-30,2026-05-31,30,Open schedule quantity 8 is past due by 30 days.,51.28,APATEL
EX00000145,PO_OVERDUE,HIGH,NEW,4500000030,00050,M500109,KCH1,S100047,2026-06-30,2026-04-26,65,Open schedule quantity 10 is past due by 65 days.,24.60,APATEL
EX00000146,PO_OVERDUE,HIGH,IN_REVIEW,4500000030,00060,M500028,DAL1,S100047,2026-06-30,2026-05-13,48,Open schedule quantity 106 is past due by 48 days.,1467.04,APATEL
EX00000147,PO_OVERDUE,HIGH,NEW,4500000030,00060,M500028,DAL1,S100047,2026-06-30,2026-05-25,36,Open schedule quantity 335 is past due by 36 days.,4636.40,APATEL
EX00000148,PO_OVERDUE,HIGH,NEW,4500000030,00070,M500020,PHX1,S100047,2026-06-30,2026-03-28,94,Open schedule quantity 53 is past due by 94 days.,495.55,APATEL
EX00000149,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000031,00030,M500096,PHX1,S100023,2026-06-30,2026-06-07,23,Open schedule quantity 103 is past due by 23 days.,1680.96,LGARCIA
EX00000150,PO_OVERDUE,HIGH,IN_REVIEW,4500000031,00030,M500096,PHX1,S100023,2026-06-30,2026-06-15,15,Open schedule quantity 5 is past due by 15 days.,81.60,LGARCIA
EX00000151,SUPPLIER_COMMIT_LATE,HIGH,ACTION_DRAFTED,4500000031,00030,M500096,PHX1,S100023,2026-06-30,2026-05-29,32,Supplier committed date is later than requested delivery date.,0.00,LGARCIA
EX00000152,PO_OVERDUE,HIGH,RESOLVED,4500000031,00050,M500096,PHX1,S100023,2026-06-30,2026-06-13,17,Open schedule quantity 3 is past due by 17 days.,40.56,LGARCIA
EX00000153,PO_OVERDUE,HIGH,NEW,4500000032,00020,M500153,KCH1,S100016,2026-06-30,2026-06-06,24,Open schedule quantity 27 is past due by 24 days.,75.60,SYSTEM
EX00000154,PO_OVERDUE,HIGH,RESOLVED,4500000032,00020,M500153,KCH1,S100016,2026-06-30,2026-06-15,15,Open schedule quantity 171 is past due by 15 days.,478.80,SYSTEM
EX00000155,PO_OVERDUE,MEDIUM,NEW,4500000032,00030,M500297,AUS1,S100016,2026-06-30,2026-06-26,4,Open schedule quantity 1 is past due by 4 days.,14.93,SYSTEM
EX00000156,PO_OVERDUE,HIGH,NEW,4500000032,00030,M500297,AUS1,S100016,2026-06-30,2026-06-13,17,Open schedule quantity 5 is past due by 17 days.,74.65,SYSTEM
EX00000157,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000032,00060,M500080,AUS1,S100016,2026-06-30,2026-05-01,60,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000158,PO_OVERDUE,HIGH,IN_REVIEW,4500000032,00060,M500080,AUS1,S100016,2026-06-30,2026-04-28,63,Open schedule quantity 7 is past due by 63 days.,46.06,SYSTEM
EX00000159,PO_OVERDUE,HIGH,IN_REVIEW,4500000032,00060,M500080,AUS1,S100016,2026-06-30,2026-06-15,15,Open schedule quantity 197 is past due by 15 days.,1296.26,SYSTEM
EX00000160,PO_OVERDUE,HIGH,IN_REVIEW,4500000033,00020,M500118,PHX1,S100039,2026-06-30,2026-06-18,12,Open schedule quantity 2083 is past due by 12 days.,8623.62,JSMITH
EX00000161,PO_OVERDUE,HIGH,IN_REVIEW,4500000033,00030,M500004,KCH1,S100039,2026-06-30,2026-06-17,13,Open schedule quantity 83 is past due by 13 days.,3014.56,JSMITH
EX00000162,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000034,00010,M500215,AUS1,S100024,2026-06-30,2026-06-20,10,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000163,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000034,00010,M500215,AUS1,S100024,2026-06-30,2026-05-08,53,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000164,PO_OVERDUE,HIGH,IN_REVIEW,4500000034,00010,M500215,AUS1,S100024,2026-06-30,2026-05-15,46,Open schedule quantity 7 is past due by 46 days.,23.59,SYSTEM
EX00000165,PO_OVERDUE,HIGH,IN_REVIEW,4500000034,00030,M500222,DAL1,S100024,2026-06-30,2026-06-16,14,Open schedule quantity 44 is past due by 14 days.,94.60,SYSTEM
EX00000166,PO_OVERDUE,HIGH,NEW,4500000034,00040,M500145,KCH1,S100024,2026-06-30,2026-05-18,43,Open schedule quantity 363 is past due by 43 days.,4159.98,SYSTEM
EX00000167,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000034,00050,M500165,MTY1,S100024,2026-06-30,2026-05-15,46,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000168,PO_OVERDUE,HIGH,NEW,4500000034,00050,M500165,MTY1,S100024,2026-06-30,2026-05-24,37,Open schedule quantity 9 is past due by 37 days.,51.21,SYSTEM
EX00000169,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000034,00050,M500165,MTY1,S100024,2026-06-30,2026-06-24,6,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000170,PO_OVERDUE,HIGH,NEW,4500000034,00060,M500297,MTY1,S100024,2026-06-30,2026-05-08,53,Open schedule quantity 290 is past due by 53 days.,6542.40,SYSTEM
EX00000171,ACK_MISSING,MEDIUM,IN_REVIEW,4500000035,00010,M500163,DAL1,S100034,2026-06-30,2026-07-26,0,Supplier acknowledgement missing after PO creation.,211.68,APATEL
EX00000172,ACK_MISSING,MEDIUM,NEW,4500000035,00010,M500163,DAL1,S100034,2026-06-30,2026-06-23,7,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000173,PO_OVERDUE,HIGH,NEW,4500000035,00020,M500231,KCH1,S100034,2026-06-30,2026-06-18,12,Open schedule quantity 21 is past due by 12 days.,857.43,APATEL
EX00000174,PO_OVERDUE,HIGH,NEW,4500000035,00030,M500155,KCH1,S100034,2026-06-30,2026-06-13,17,Open schedule quantity 23 is past due by 17 days.,275.54,APATEL
EX00000175,PO_OVERDUE,HIGH,IN_REVIEW,4500000035,00040,M500117,MTY1,S100034,2026-06-30,2026-06-10,20,Open schedule quantity 32 is past due by 20 days.,828.80,APATEL
EX00000176,PO_OVERDUE,HIGH,NEW,4500000035,00050,M500218,KCH1,S100034,2026-06-30,2026-06-12,18,Open schedule quantity 3 is past due by 18 days.,37.11,APATEL
EX00000177,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000035,00050,M500218,KCH1,S100034,2026-06-30,2026-06-16,14,Open schedule quantity 3 is past due by 14 days.,37.11,APATEL
EX00000178,PO_OVERDUE,HIGH,NEW,4500000035,00050,M500218,KCH1,S100034,2026-06-30,2026-06-19,11,Open schedule quantity 1 is past due by 11 days.,12.37,APATEL
EX00000179,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000036,00010,M500102,KCH1,S100050,2026-06-30,2026-06-21,9,Open schedule quantity 1 is past due by 9 days.,159.36,JSMITH
EX00000180,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000036,00010,M500102,KCH1,S100050,2026-06-30,2026-06-25,5,Open schedule quantity 3 is past due by 5 days.,478.08,JSMITH
EX00000181,ACK_MISSING,MEDIUM,NEW,4500000036,00030,M500231,AUS1,S100050,2026-06-30,2026-06-25,5,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00000182,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000036,00040,M500236,KCH1,S100050,2026-06-30,2026-04-19,72,Open schedule quantity 166 is past due by 72 days.,12616.00,JSMITH
EX00000183,PO_OVERDUE,HIGH,NEW,4500000036,00040,M500236,KCH1,S100050,2026-06-30,2026-04-19,72,Open schedule quantity 58 is past due by 72 days.,4408.00,JSMITH
EX00000184,PO_OVERDUE,HIGH,NEW,4500000036,00040,M500236,KCH1,S100050,2026-06-30,2026-04-20,71,Open schedule quantity 26 is past due by 71 days.,1976.00,JSMITH
EX00000185,PO_OVERDUE,HIGH,RESOLVED,4500000036,00060,M500220,KCH1,S100050,2026-06-30,2026-04-22,69,Open schedule quantity 1 is past due by 69 days.,16.29,JSMITH
EX00000186,PO_OVERDUE,HIGH,IN_REVIEW,4500000036,00060,M500220,KCH1,S100050,2026-06-30,2026-04-21,70,Open schedule quantity 5 is past due by 70 days.,81.45,JSMITH
EX00000187,PO_OVERDUE,HIGH,IN_REVIEW,4500000036,00070,M500266,AUS1,S100050,2026-06-30,2026-05-23,38,Open schedule quantity 5 is past due by 38 days.,6.05,JSMITH
EX00000188,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000037,00010,M500094,KCH1,S100048,2026-06-30,2026-07-20,0,Supplier committed date is later than requested delivery date.,20097.36,JSMITH
EX00000189,PO_OVERDUE,HIGH,NEW,4500000037,00020,M500186,MTY1,S100048,2026-06-30,2026-06-22,8,Open schedule quantity 48 is past due by 8 days.,213.60,JSMITH
EX00000190,PO_OVERDUE,HIGH,NEW,4500000038,00020,M500290,AUS1,S100034,2026-06-30,2026-06-16,14,Open schedule quantity 138 is past due by 14 days.,2016.18,APATEL
EX00000191,PO_OVERDUE,MEDIUM,ACTION_DRAFTED,4500000038,00040,M500098,KCH1,S100034,2026-06-30,2026-06-23,7,Open schedule quantity 30 is past due by 7 days.,533.70,APATEL
EX00000192,PO_OVERDUE,MEDIUM,NEW,4500000039,00010,M500155,AUS1,S100039,2026-06-30,2026-06-25,5,Open schedule quantity 11 is past due by 5 days.,202.29,JSMITH
EX00000193,PO_OVERDUE,MEDIUM,NEW,4500000039,00050,M500109,AUS1,S100039,2026-06-30,2026-06-29,1,Open schedule quantity 4 is past due by 1 days.,9.64,JSMITH
EX00000194,PO_OVERDUE,HIGH,NEW,4500000039,00060,M500218,KCH1,S100039,2026-06-30,2026-06-15,15,Open schedule quantity 226 is past due by 15 days.,2144.74,JSMITH
EX00000195,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000039,00060,M500218,KCH1,S100039,2026-06-30,2026-09-12,0,Supplier committed date is later than requested delivery date.,6519.63,JSMITH
EX00000196,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000040,00010,M500024,PHX1,S100002,2026-06-30,2026-08-10,0,Supplier acknowledgement missing after PO creation.,1189.08,MWONG
EX00000197,SUPPLIER_COMMIT_LATE,HIGH,RESOLVED,4500000041,00010,M500157,MTY1,S100014,2026-06-30,2026-06-05,25,Supplier committed date is later than requested delivery date.,0.00,JSMITH
EX00000198,PO_OVERDUE,HIGH,IN_REVIEW,4500000041,00020,M500177,AUS1,S100014,2026-06-30,2026-06-19,11,Open schedule quantity 21 is past due by 11 days.,82.95,JSMITH
EX00000199,PO_OVERDUE,HIGH,RESOLVED,4500000041,00030,M500236,AUS1,S100014,2026-06-30,2026-06-12,18,Open schedule quantity 402 is past due by 18 days.,29084.70,JSMITH
EX00000200,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000042,00020,M500071,MTY1,S100038,2026-06-30,2026-07-05,0,Supplier committed date is later than requested delivery date.,276.66,MWONG
EX00000201,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000042,00020,M500071,MTY1,S100038,2026-06-30,2026-07-02,0,Supplier committed date is later than requested delivery date.,8945.34,MWONG
EX00000202,PO_OVERDUE,HIGH,IN_REVIEW,4500000043,00010,M500062,KCH1,S100008,2026-06-30,2026-05-29,32,Open schedule quantity 3 is past due by 32 days.,37.02,SYSTEM
EX00000203,PO_OVERDUE,HIGH,IN_REVIEW,4500000043,00010,M500062,KCH1,S100008,2026-06-30,2026-06-01,29,Open schedule quantity 613 is past due by 29 days.,7564.42,SYSTEM
EX00000204,PO_OVERDUE,HIGH,NEW,4500000043,00020,M500187,DAL1,S100008,2026-06-30,2026-06-20,10,Open schedule quantity 55 is past due by 10 days.,95.70,SYSTEM
EX00000205,PO_OVERDUE,MEDIUM,NEW,4500000043,00020,M500187,DAL1,S100008,2026-06-30,2026-06-27,3,Open schedule quantity 599 is past due by 3 days.,1042.26,SYSTEM
EX00000206,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000043,00030,M500102,DAL1,S100008,2026-06-30,2026-05-22,39,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000207,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000043,00030,M500102,DAL1,S100008,2026-06-30,2026-05-21,40,Open schedule quantity 8 is past due by 40 days.,1596.32,SYSTEM
EX00000208,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000044,00010,M500271,MTY1,S100025,2026-06-30,2026-04-25,66,Open schedule quantity 3 is past due by 66 days.,10.20,APATEL
EX00000209,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000044,00010,M500271,MTY1,S100025,2026-06-30,2026-05-05,56,Open schedule quantity 20 is past due by 56 days.,68.00,APATEL
EX00000210,PO_OVERDUE,HIGH,NEW,4500000045,00010,M500247,MTY1,S100049,2026-06-30,2026-05-03,58,Open schedule quantity 15 is past due by 58 days.,580.65,APATEL
EX00000211,PO_OVERDUE,MEDIUM,NEW,4500000046,00010,M500106,KCH1,S100006,2026-06-30,2026-06-25,5,Open schedule quantity 84 is past due by 5 days.,239.40,LGARCIA
EX00000212,ACK_MISSING,MEDIUM,NEW,4500000046,00020,M500082,MTY1,S100006,2026-06-30,2026-05-19,42,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000213,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000046,00030,M500042,DAL1,S100006,2026-06-30,2026-07-18,0,Supplier acknowledgement missing after PO creation.,58.45,LGARCIA
EX00000214,ACK_MISSING,MEDIUM,IN_REVIEW,4500000046,00030,M500042,DAL1,S100006,2026-06-30,2026-07-23,0,Supplier acknowledgement missing after PO creation.,75.15,LGARCIA
EX00000215,ACK_MISSING,MEDIUM,NEW,4500000046,00030,M500042,DAL1,S100006,2026-06-30,2026-07-16,0,Supplier acknowledgement missing after PO creation.,116.90,LGARCIA
EX00000216,PO_OVERDUE,HIGH,NEW,4500000046,00040,M500038,KCH1,S100006,2026-06-30,2026-06-21,9,Open schedule quantity 30 is past due by 9 days.,1986.00,LGARCIA
EX00000217,PO_OVERDUE,HIGH,IN_REVIEW,4500000046,00050,M500131,DAL1,S100006,2026-06-30,2026-05-08,53,Open schedule quantity 206 is past due by 53 days.,1291.62,LGARCIA
EX00000218,PO_OVERDUE,HIGH,NEW,4500000046,00070,M500286,KCH1,S100006,2026-06-30,2026-06-14,16,Open schedule quantity 19 is past due by 16 days.,87.97,LGARCIA
EX00000219,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000047,00010,M500187,AUS1,S100017,2026-06-30,2026-06-23,7,Open schedule quantity 12 is past due by 7 days.,32.52,MWONG
EX00000220,PO_OVERDUE,HIGH,NEW,4500000047,00010,M500187,AUS1,S100017,2026-06-30,2026-05-31,30,Open schedule quantity 2 is past due by 30 days.,5.42,MWONG
EX00000221,DELETION_FLAG_ACTIVE,MEDIUM,ACTION_DRAFTED,4500000047,00010,M500187,AUS1,S100017,2026-06-30,2026-05-27,34,PO item has deletion flag but still appears in open supply view.,0.00,MWONG
EX00000222,PO_OVERDUE,HIGH,RESOLVED,4500000047,00020,M500225,AUS1,S100017,2026-06-30,2026-04-28,63,Open schedule quantity 166 is past due by 63 days.,2790.46,MWONG
EX00000223,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000048,00030,M500261,DAL1,S100032,2026-06-30,2026-06-24,6,Open schedule quantity 15 is past due by 6 days.,327.00,MWONG
EX00000224,PO_OVERDUE,HIGH,IN_REVIEW,4500000048,00040,M500135,DAL1,S100032,2026-06-30,2026-06-18,12,Open schedule quantity 2 is past due by 12 days.,4.58,MWONG
EX00000225,PO_OVERDUE,HIGH,NEW,4500000049,00010,M500234,PHX1,S100028,2026-06-30,2026-05-18,43,Open schedule quantity 59 is past due by 43 days.,677.32,LGARCIA
EX00000226,PO_OVERDUE,MEDIUM,NEW,4500000049,00030,M500004,AUS1,S100028,2026-06-30,2026-06-26,4,Open schedule quantity 152 is past due by 4 days.,4850.32,LGARCIA
EX00000227,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000049,00030,M500004,AUS1,S100028,2026-06-30,2026-04-26,65,Open schedule quantity 108 is past due by 65 days.,3446.28,LGARCIA
EX00000228,PO_OVERDUE,HIGH,IN_REVIEW,4500000050,00010,M500184,KCH1,S100044,2026-06-30,2026-06-15,15,Open schedule quantity 24 is past due by 15 days.,562.56,SYSTEM
EX00000229,PO_OVERDUE,HIGH,RESOLVED,4500000050,00040,M500080,AUS1,S100044,2026-06-30,2026-06-17,13,Open schedule quantity 2 is past due by 13 days.,15.00,SYSTEM
EX00000230,PO_OVERDUE,HIGH,NEW,4500000050,00060,M500244,PHX1,S100044,2026-06-30,2026-06-10,20,Open schedule quantity 462 is past due by 20 days.,595.98,SYSTEM
EX00000231,PO_OVERDUE,HIGH,IN_REVIEW,4500000051,00010,M500272,PHX1,S100045,2026-06-30,2026-04-22,69,Open schedule quantity 2 is past due by 69 days.,32.20,LGARCIA
EX00000232,PO_OVERDUE,HIGH,IN_REVIEW,4500000052,00010,M500045,PHX1,S100011,2026-06-30,2026-06-17,13,Open schedule quantity 56 is past due by 13 days.,272.72,MWONG
EX00000233,PO_OVERDUE,HIGH,NEW,4500000052,00010,M500045,PHX1,S100011,2026-06-30,2026-06-18,12,Open schedule quantity 157 is past due by 12 days.,764.59,MWONG
EX00000234,PO_OVERDUE,MEDIUM,NEW,4500000052,00020,M500221,KCH1,S100011,2026-06-30,2026-06-24,6,Open schedule quantity 28 is past due by 6 days.,389.48,MWONG
EX00000235,PO_OVERDUE,HIGH,IN_REVIEW,4500000052,00020,M500221,KCH1,S100011,2026-06-30,2026-05-11,50,Open schedule quantity 7 is past due by 50 days.,97.37,MWONG
EX00000236,PO_OVERDUE,HIGH,NEW,4500000052,00030,M500036,MTY1,S100011,2026-06-30,2026-05-07,54,Open schedule quantity 130 is past due by 54 days.,152.10,MWONG
EX00000237,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000052,00030,M500036,MTY1,S100011,2026-06-30,2026-05-05,56,Open schedule quantity 89 is past due by 56 days.,104.13,MWONG
EX00000238,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000052,00040,M500068,PHX1,S100011,2026-06-30,2026-07-26,0,Supplier committed date is later than requested delivery date.,58.63,MWONG
EX00000239,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000052,00040,M500068,PHX1,S100011,2026-06-30,2026-08-02,0,Supplier committed date is later than requested delivery date.,347.27,MWONG
EX00000240,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000052,00040,M500068,PHX1,S100011,2026-06-30,2026-08-09,0,Supplier committed date is later than requested delivery date.,721.60,MWONG
EX00000241,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000053,00010,M500159,DAL1,S100021,2026-06-30,2026-04-05,86,Open schedule quantity 29 is past due by 86 days.,64.96,SYSTEM
EX00000242,PO_OVERDUE,HIGH,IN_REVIEW,4500000053,00010,M500159,DAL1,S100021,2026-06-30,2026-04-18,73,Open schedule quantity 77 is past due by 73 days.,172.48,SYSTEM
EX00000243,PO_OVERDUE,HIGH,NEW,4500000053,00020,M500065,PHX1,S100021,2026-06-30,2026-04-25,66,Open schedule quantity 12 is past due by 66 days.,115.68,SYSTEM
EX00000244,PO_OVERDUE,HIGH,NEW,4500000053,00030,M500275,AUS1,S100021,2026-06-30,2026-04-11,80,Open schedule quantity 10 is past due by 80 days.,131.10,SYSTEM
EX00000245,PO_OVERDUE,MEDIUM,NEW,4500000053,00040,M500158,MTY1,S100021,2026-06-30,2026-06-27,3,Open schedule quantity 3 is past due by 3 days.,23.25,SYSTEM
EX00000246,PO_OVERDUE,HIGH,NEW,4500000053,00040,M500158,MTY1,S100021,2026-06-30,2026-06-05,25,Open schedule quantity 6 is past due by 25 days.,46.50,SYSTEM
EX00000247,PO_OVERDUE,HIGH,NEW,4500000053,00050,M500235,PHX1,S100021,2026-06-30,2026-05-27,34,Open schedule quantity 10 is past due by 34 days.,52.10,SYSTEM
EX00000248,PO_OVERDUE,HIGH,NEW,4500000053,00050,M500235,PHX1,S100021,2026-06-30,2026-06-20,10,Open schedule quantity 40 is past due by 10 days.,208.40,SYSTEM
EX00000249,ACK_MISSING,MEDIUM,NEW,4500000053,00060,M500090,AUS1,S100021,2026-06-30,2026-06-26,4,Supplier acknowledgement missing after PO creation.,0.00,SYSTEM
EX00000250,PO_OVERDUE,HIGH,IN_REVIEW,4500000053,00070,M500130,AUS1,S100021,2026-06-30,2026-05-15,46,Open schedule quantity 2 is past due by 46 days.,10.48,SYSTEM
EX00000251,PO_OVERDUE,HIGH,NEW,4500000053,00070,M500130,AUS1,S100021,2026-06-30,2026-05-18,43,Open schedule quantity 9 is past due by 43 days.,47.16,SYSTEM
EX00000252,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000054,00040,M500203,MTY1,S100028,2026-06-30,2026-07-08,0,Supplier committed date is later than requested delivery date.,96.25,MWONG
EX00000253,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000054,00040,M500203,MTY1,S100028,2026-06-30,2026-07-14,0,Supplier committed date is later than requested delivery date.,206.25,MWONG
EX00000254,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000054,00040,M500203,MTY1,S100028,2026-06-30,2026-07-15,0,Supplier committed date is later than requested delivery date.,247.50,MWONG
EX00000255,PO_OVERDUE,HIGH,RESOLVED,4500000054,00050,M500088,DAL1,S100028,2026-06-30,2026-06-10,20,Open schedule quantity 1 is past due by 20 days.,6.98,MWONG
EX00000256,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000054,00050,M500088,DAL1,S100028,2026-06-30,2026-06-11,19,Open schedule quantity 56 is past due by 19 days.,390.88,MWONG
EX00000257,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000054,00060,M500113,DAL1,S100028,2026-06-30,2026-08-03,0,Supplier committed date is later than requested delivery date.,18.43,MWONG
EX00000258,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000054,00060,M500113,DAL1,S100028,2026-06-30,2026-08-10,0,Supplier committed date is later than requested delivery date.,55.29,MWONG
EX00000259,PO_OVERDUE,HIGH,IN_REVIEW,4500000054,00060,M500113,DAL1,S100028,2026-06-30,2026-06-06,24,Open schedule quantity 2 is past due by 24 days.,36.86,MWONG
EX00000260,PO_OVERDUE,MEDIUM,NEW,4500000055,00010,M500264,DAL1,S100038,2026-06-30,2026-06-23,7,Open schedule quantity 3 is past due by 7 days.,5.46,SYSTEM
EX00000261,ACK_MISSING,MEDIUM,NEW,4500000055,00020,M500228,AUS1,S100038,2026-06-30,2026-07-06,0,Supplier acknowledgement missing after PO creation.,22.03,SYSTEM
EX00000262,ACK_MISSING,MEDIUM,RESOLVED,4500000055,00020,M500228,AUS1,S100038,2026-06-30,2026-07-15,0,Supplier acknowledgement missing after PO creation.,44.06,SYSTEM
EX00000263,PO_OVERDUE,HIGH,IN_REVIEW,4500000055,00030,M500220,PHX1,S100038,2026-06-30,2026-06-21,9,Open schedule quantity 3 is past due by 9 days.,71.10,SYSTEM
EX00000264,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000055,00050,M500158,DAL1,S100038,2026-06-30,2026-06-28,2,Open schedule quantity 10 is past due by 2 days.,104.00,SYSTEM
EX00000265,PO_OVERDUE,HIGH,RESOLVED,4500000056,00010,M500275,AUS1,S100012,2026-06-30,2026-05-29,32,Open schedule quantity 256 is past due by 32 days.,3376.64,LGARCIA
EX00000266,PO_OVERDUE,HIGH,NEW,4500000056,00020,M500296,KCH1,S100012,2026-06-30,2026-05-15,46,Open schedule quantity 5 is past due by 46 days.,10.90,LGARCIA
EX00000267,PO_OVERDUE,HIGH,NEW,4500000057,00010,M500233,AUS1,S100017,2026-06-30,2026-06-10,20,Open schedule quantity 24 is past due by 20 days.,13.68,JSMITH
EX00000268,PO_OVERDUE,HIGH,NEW,4500000057,00010,M500233,AUS1,S100017,2026-06-30,2026-06-07,23,Open schedule quantity 124 is past due by 23 days.,70.68,JSMITH
EX00000269,PO_OVERDUE,HIGH,IN_REVIEW,4500000057,00020,M500006,KCH1,S100017,2026-06-30,2026-05-26,35,Open schedule quantity 94 is past due by 35 days.,3164.98,JSMITH
EX00000270,PO_OVERDUE,HIGH,NEW,4500000057,00020,M500006,KCH1,S100017,2026-06-30,2026-06-20,10,Open schedule quantity 45 is past due by 10 days.,1515.15,JSMITH
EX00000271,PO_OVERDUE,HIGH,IN_REVIEW,4500000057,00040,M500265,PHX1,S100017,2026-06-30,2026-06-10,20,Open schedule quantity 43 is past due by 20 days.,651.02,JSMITH
EX00000272,PO_OVERDUE,MEDIUM,NEW,4500000057,00040,M500265,PHX1,S100017,2026-06-30,2026-06-27,3,Open schedule quantity 131 is past due by 3 days.,1983.34,JSMITH
