material_doc,material_doc_year,po_number,item_number,movement_type,posting_date,received_qty,plant,storage_location,batch_number,created_by,reference_doc
5000000286,2026,4500000035,00040,101,2026-05-14,14,MTY1,0001,,RFSCAN,4500000035
5000000287,2026,4500000035,00050,101,2026-05-27,24,KCH1,0001,,RFSCAN,4500000035
5000000288,2026,4500000035,00050,101,2026-05-15,6,KCH1,0001,,WHUSER2,4500000035
5000000289,2026,4500000035,00050,103,2026-05-18,23,KCH1,0001,,WHUSER2,4500000035
5000000290,2026,4500000036,00010,101,2026-05-17,2,KCH1,REC1,B32223,WHUSER2,4500000036
5000000291,2026,4500000036,00010,101,2026-05-21,101,KCH1,REC1,B44720,WHUSER1,4500000036
5000000292,2026,4500000036,00010,101,2026-05-15,143,KCH1,0001,B82041,RFSCAN,4500000036
5000000293,2026,4500000036,00020,101,2026-03-15,100,AUS1,0001,B71719,WHUSER1,4500000036
5000000294,2026,4500000036,00030,101,2026-05-29,4000,AUS1,0001,,WHUSER2,4500000036
5000000295,2026,4500000036,00040,101,2026-03-19,211,KCH1,0001,B99523,WHUSER1,4500000036
5000000296,2026,4500000036,00040,101,2026-03-25,174,KCH1,0001,B78260,SYSTEM,4500000036
5000000297,2026,4500000036,00040,101,2026-03-18,365,KCH1,0001,B41830,SYSTEM,4500000036
5000000298,2026,4500000036,00050,101,2026-04-26,3000,KCH1,0001,,RFSCAN,4500000036
5000000299,2026,4500000036,00060,101,2026-03-17,14,KCH1,0001,,WHUSER2,4500000036
5000000300,2026,4500000036,00070,101,2026-04-26,9,AUS1,0001,,RFSCAN,4500000036
5000000301,2026,4500000036,00070,101,2026-04-27,294,AUS1,0001,,WHUSER2,4500000036
5000000302,2026,4500000036,00070,101,2026-04-20,442,AUS1,0001,,RFSCAN,4500000036
5000000303,2026,4500000037,00010,103,2026-06-23,3073,KCH1,0001,,WHUSER1,4500000037
5000000304,2026,4500000037,00020,101,2026-05-21,32,MTY1,0001,,WHUSER1,4500000037
5000000305,2026,4500000037,00030,101,2026-06-25,1,DAL1,0001,B27332,SYSTEM,4500000037
5000000306,2026,4500000037,00030,101,2026-07-01,37,DAL1,0001,B21930,RFSCAN,4500000037
5000000307,2026,4500000038,00010,101,2026-05-21,100,DAL1,0001,,SYSTEM,4500000038
5000000308,2026,4500000038,00020,101,2026-05-12,162,AUS1,0001,,RFSCAN,4500000038
5000000309,2026,4500000038,00040,101,2026-05-27,970,KCH1,0001,,WHUSER2,4500000038
5000000310,2026,4500000038,00050,101,2026-05-08,1000,KCH1,0001,B56602,WHUSER1,4500000038
5000000311,2026,4500000039,00010,101,2026-05-16,8,AUS1,0001,,WHUSER2,4500000039
5000000312,2026,4500000039,00010,101,2026-05-29,21,AUS1,0001,,SYSTEM,4500000039
5000000313,2026,4500000039,00020,103,2026-05-20,2000,MTY1,0001,,WHUSER1,4500000039
5000000314,2026,4500000039,00050,101,2026-05-31,9,AUS1,0001,,SYSTEM,4500000039
5000000315,2026,4500000039,00060,101,2026-05-13,87,KCH1,0001,,WHUSER1,4500000039
5000000316,2026,4500000040,00010,101,2026-07-10,46,PHX1,0001,,SYSTEM,4500000040
5000000317,2026,4500000041,00010,101,2026-05-02,100,MTY1,0001,,WHUSER2,4500000041
5000000318,2026,4500000041,00020,101,2026-05-16,79,AUS1,0001,B45940,WHUSER2,4500000041
5000000319,2026,4500000041,00030,101,2026-05-15,598,AUS1,0001,B26886,WHUSER1,4500000041
5000000320,2026,4500000043,00010,101,2026-04-25,5,KCH1,REC1,,RFSCAN,4500000043
5000000321,2026,4500000043,00010,101,2026-04-27,379,KCH1,0001,,WHUSER2,4500000043
5000000322,2026,4500000043,00020,101,2026-05-25,58,DAL1,0001,,SYSTEM,4500000043
5000000323,2026,4500000043,00020,101,2026-05-26,1288,DAL1,0001,,SYSTEM,4500000043
5000000324,2026,4500000043,00030,103,2026-04-26,19,DAL1,0001,B31208,WHUSER1,4500000043
5000000325,2026,4500000043,00030,101,2026-05-25,2,DAL1,0001,B26031,WHUSER1,4500000043
5000000326,2026,4500000043,00030,101,2026-04-21,9,DAL1,0001,B51606,WHUSER2,4500000043
5000000327,2026,4500000043,00040,101,2026-05-19,48,KCH1,0001,,RFSCAN,4500000043
5000000328,2026,4500000044,00010,101,2026-03-22,9,MTY1,0001,B66945,RFSCAN,4500000044
5000000329,2026,4500000044,00010,101,2026-04-01,48,MTY1,0001,B51179,WHUSER1,4500000044
5000000330,2026,4500000045,00010,101,2026-03-29,98,MTY1,0001,,RFSCAN,4500000045
5000000331,2026,4500000045,00010,103,2026-04-09,16,MTY1,0001,,RFSCAN,4500000045
5000000332,2026,4500000045,00010,101,2026-04-13,121,MTY1,0001,,RFSCAN,4500000045
5000000333,2026,4500000045,00020,103,2026-03-10,2000,MTY1,0001,,WHUSER2,4500000045
5000000334,2026,4500000046,00010,101,2026-05-26,216,KCH1,0001,,WHUSER2,4500000046
5000000335,2026,4500000046,00020,101,2026-05-26,2,MTY1,REC1,,RFSCAN,4500000046
5000000336,2026,4500000046,00020,101,2026-04-17,6,MTY1,0001,,WHUSER2,4500000046
5000000337,2026,4500000046,00020,105,2026-05-22,9,MTY1,0001,,WHUSER1,4500000046
5000000338,2026,4500000046,00040,101,2026-05-17,210,KCH1,0001,,WHUSER1,4500000046
5000000339,2026,4500000046,00050,101,2026-04-06,794,DAL1,0001,B78718,WHUSER1,4500000046
5000000340,2026,4500000046,00070,101,2026-05-11,81,KCH1,0001,,RFSCAN,4500000046
5000000341,2026,4500000047,00010,101,2026-05-27,25,AUS1,0001,,WHUSER2,4500000047
5000000342,2026,4500000047,00010,101,2026-05-03,36,AUS1,0001,,SYSTEM,4500000047
5000000343,2026,4500000047,00010,101,2026-04-24,75,AUS1,0001,,SYSTEM,4500000047
5000000344,2026,4500000047,00020,101,2026-03-26,1334,AUS1,0001,,WHUSER1,4500000047
5000000345,2026,4500000048,00010,101,2026-07-06,147,AUS1,0001,B85821,WHUSER2,4500000048
5000000346,2026,4500000048,00020,101,2026-05-28,850,AUS1,0001,,WHUSER2,4500000048
5000000347,2026,4500000048,00020,101,2026-07-02,1973,AUS1,0001,,SYSTEM,4500000048
5000000348,2026,4500000048,00030,101,2026-05-30,89,DAL1,0001,B10593,RFSCAN,4500000048
5000000349,2026,4500000048,00030,101,2026-07-24,173,DAL1,0001,B45596,RFSCAN,4500000048
5000000350,2026,4500000048,00040,101,2026-05-20,2,DAL1,0001,,WHUSER2,4500000048
5000000351,2026,4500000048,00040,101,2026-05-20,2,DAL1,0001,,RFSCAN,4500000048
5000000352,2026,4500000048,00040,101,2026-06-05,9,DAL1,0001,,WHUSER1,4500000048
5000000353,2026,4500000049,00010,101,2026-04-17,441,PHX1,0001,,WHUSER1,4500000049
5000000354,2026,4500000049,00020,101,2026-06-07,166,KCH1,0001,,SYSTEM,4500000049
5000000355,2026,4500000049,00030,103,2026-05-30,278,AUS1,0001,B39713,SYSTEM,4500000049
5000000356,2026,4500000049,00030,101,2026-03-28,462,AUS1,REC1,B76774,RFSCAN,4500000049
5000000357,2026,4500000050,00010,101,2026-05-03,24,KCH1,0001,,WHUSER1,4500000050
5000000358,2026,4500000050,00010,101,2026-05-19,32,KCH1,REC1,,SYSTEM,4500000050
5000000359,2026,4500000050,00040,101,2026-05-20,18,AUS1,0001,,WHUSER2,4500000050
5000000360,2026,4500000050,00050,101,2026-05-28,200,PHX1,0001,,WHUSER2,4500000050
5000000361,2026,4500000050,00060,101,2026-05-09,1038,PHX1,0001,,WHUSER1,4500000050
5000000362,2026,4500000051,00010,101,2026-03-24,2,PHX1,0001,B50581,RFSCAN,4500000051
5000000363,2026,4500000051,00010,101,2026-03-26,1,PHX1,0001,B61399,WHUSER2,4500000051
5000000364,2026,4500000051,00010,101,2026-05-28,1,PHX1,REC1,B35067,RFSCAN,4500000051
5000000365,2026,4500000052,00010,101,2026-06-04,184,PHX1,0001,B50637,SYSTEM,4500000052
5000000366,2026,4500000052,00010,101,2026-05-18,422,PHX1,0001,B42917,WHUSER2,4500000052
5000000367,2026,4500000052,00010,101,2026-05-22,678,PHX1,0001,B88308,SYSTEM,4500000052
5000000368,2026,4500000052,00020,101,2026-05-23,62,KCH1,0001,,WHUSER2,4500000052
5000000369,2026,4500000052,00020,101,2026-04-15,197,KCH1,0001,,RFSCAN,4500000052
5000000370,2026,4500000052,00020,101,2026-04-15,706,KCH1,0001,,SYSTEM,4500000052
5000000371,2026,4500000052,00030,101,2026-04-07,170,MTY1,0001,,WHUSER2,4500000052
5000000372,2026,4500000052,00030,101,2026-04-03,611,MTY1,0001,,RFSCAN,4500000052
5000000373,2026,4500000052,00050,101,2026-05-25,773,KCH1,0001,,WHUSER1,4500000052
5000000374,2026,4500000052,00050,101,2026-05-16,1227,KCH1,0001,,SYSTEM,4500000052
5000000375,2026,4500000052,00060,101,2026-05-05,150,PHX1,0001,,SYSTEM,4500000052
5000000376,2026,4500000052,00070,101,2026-05-24,72,PHX1,0001,,RFSCAN,4500000052
5000000377,2026,4500000053,00010,101,2026-03-06,159,DAL1,0001,,RFSCAN,4500000053
5000000378,2026,4500000053,00010,101,2026-03-22,735,DAL1,0001,,WHUSER1,4500000053
5000000379,2026,4500000053,00020,101,2026-03-30,7,PHX1,0001,,WHUSER2,4500000053
5000000380,2026,4500000053,00020,101,2026-03-27,3,PHX1,0001,,WHUSER2,4500000053
5000000381,2026,4500000053,00020,101,2026-03-27,8,PHX1,0001,,WHUSER1,4500000053
5000000382,2026,4500000053,00030,101,2026-03-10,990,AUS1,0001,,WHUSER1,4500000053
5000000383,2026,4500000053,00040,101,2026-05-23,10,MTY1,REC1,,WHUSER2,4500000053
5000000384,2026,4500000053,00040,101,2026-05-07,21,MTY1,0001,,WHUSER2,4500000053
5000000385,2026,4500000053,00050,101,2026-04-27,26,PHX1,0001,,WHUSER1,4500000053
5000000386,2026,4500000053,00050,101,2026-05-01,30,PHX1,0001,,RFSCAN,4500000053
5000000387,2026,4500000053,00050,103,2026-05-21,144,PHX1,0001,,SYSTEM,4500000053
5000000388,2026,4500000053,00060,101,2026-05-30,500,AUS1,REC1,,RFSCAN,4500000053
5000000389,2026,4500000053,00070,105,2026-04-06,18,AUS1,0001,,WHUSER1,4500000053
5000000390,2026,4500000053,00070,101,2026-04-13,5,AUS1,0001,,RFSCAN,4500000053
5000000391,2026,4500000053,00070,101,2026-04-21,16,AUS1,0001,,RFSCAN,4500000053
5000000392,2026,4500000054,00010,101,2026-05-09,25,DAL1,0001,,SYSTEM,4500000054
5000000393,2026,4500000054,00010,103,2026-05-14,6,DAL1,0001,,WHUSER2,4500000054
5000000394,2026,4500000054,00010,101,2026-05-18,29,DAL1,0001,,SYSTEM,4500000054
5000000395,2026,4500000054,00050,122,2026-05-10,9,DAL1,0001,,WHUSER2,4500000054
5000000396,2026,4500000054,00050,101,2026-05-10,134,DAL1,0001,,SYSTEM,4500000054
5000000397,2026,4500000054,00060,122,2026-05-12,4,DAL1,0001,,RFSCAN,4500000054
5000000398,2026,4500000055,00010,101,2026-05-28,60,DAL1,0001,,RFSCAN,4500000055
5000000399,2026,4500000055,00010,101,2026-05-28,20,DAL1,0001,,WHUSER1,4500000055
5000000400,2026,4500000055,00010,101,2026-07-24,41,DAL1,0001,,RFSCAN,4500000055
5000000401,2026,4500000055,00020,101,2026-05-25,5,AUS1,0001,,SYSTEM,4500000055
5000000402,2026,4500000055,00020,101,2026-06-10,10,AUS1,0001,,SYSTEM,4500000055
5000000403,2026,4500000055,00020,101,2026-06-10,10,AUS1,0001,,WHUSER1,4500000055
5000000404,2026,4500000055,00030,101,2026-05-23,57,PHX1,0001,,WHUSER2,4500000055
5000000405,2026,4500000055,00040,101,2026-06-14,8,DAL1,0001,,WHUSER1,4500000055
5000000406,2026,4500000055,00040,101,2026-06-14,23,DAL1,0001,,WHUSER2,4500000055
5000000407,2026,4500000055,00050,101,2026-05-30,46,DAL1,0001,,WHUSER2,4500000055
5000000408,2026,4500000055,00050,101,2026-06-06,24,DAL1,0001,,RFSCAN,4500000055
5000000409,2026,4500000056,00010,101,2026-04-19,167,AUS1,0001,,RFSCAN,4500000056
5000000410,2026,4500000056,00010,101,2026-04-26,1480,AUS1,0001,,SYSTEM,4500000056
5000000411,2026,4500000056,00020,101,2026-05-27,13,KCH1,0001,,WHUSER1,4500000056
5000000412,2026,4500000056,00020,101,2026-04-14,19,KCH1,REC1,,WHUSER1,4500000056
5000000413,2026,4500000057,00010,101,2026-05-13,52,AUS1,REC1,,SYSTEM,4500000057
5000000414,2026,4500000057,00010,101,2026-05-09,300,AUS1,0001,,WHUSER1,4500000057
5000000415,2026,4500000057,00020,101,2026-04-28,943,KCH1,0001,,RFSCAN,4500000057
5000000416,2026,4500000057,00020,101,2026-05-12,557,KCH1,0001,,SYSTEM,4500000057
5000000417,2026,4500000057,00020,101,2026-05-26,2189,KCH1,REC1,,WHUSER1,4500000057
5000000418,2026,4500000057,00040,101,2026-05-09,38,PHX1,0001,,SYSTEM,4500000057
5000000419,2026,4500000057,00040,101,2026-06-01,788,PHX1,0001,,SYSTEM,4500000057
5000000420,2026,4500000057,00050,101,2026-04-19,14,KCH1,0001,,SYSTEM,4500000057
5000000421,2026,4500000057,00050,101,2026-05-07,29,KCH1,0001,,WHUSER2,4500000057
5000000422,2026,4500000057,00050,101,2026-05-26,95,KCH1,0001,,WHUSER1,4500000057
5000000423,2026,4500000057,00060,101,2026-05-12,3,AUS1,0001,B21661,SYSTEM,4500000057
5000000424,2026,4500000057,00060,101,2026-04-28,16,AUS1,0001,B36060,WHUSER1,4500000057
5000000425,2026,4500000057,00070,101,2026-04-20,6,PHX1,REC1,B54113,WHUSER1,4500000057
5000000426,2026,4500000057,00070,101,2026-05-01,14,PHX1,0001,B16193,SYSTEM,4500000057
5000000427,2026,4500000058,00020,101,2026-05-13,39,MTY1,0001,,SYSTEM,4500000058
5000000428,2026,4500000058,00020,101,2026-05-13,61,MTY1,0001,,RFSCAN,4500000058
5000000429,2026,4500000059,00010,101,2026-05-02,304,PHX1,0001,,WHUSER1,4500000059
5000000430,2026,4500000059,00060,101,2026-05-30,4000,PHX1,0001,,WHUSER2,4500000059
5000000431,2026,4500000059,00070,101,2026-05-09,14,AUS1,0001,,WHUSER2,4500000059
5000000432,2026,4500000060,00010,101,2026-02-23,1999,DAL1,0001,,WHUSER2,4500000060
5000000433,2026,4500000061,00010,101,2026-03-10,34,AUS1,REC1,,RFSCAN,4500000061
5000000434,2026,4500000061,00010,101,2026-05-25,25,AUS1,0001,,SYSTEM,4500000061
5000000435,2026,4500000061,00010,101,2026-05-12,73,AUS1,0001,,WHUSER1,4500000061
5000000436,2026,4500000061,00020,101,2026-04-05,45,AUS1,0001,,SYSTEM,4500000061
5000000437,2026,4500000061,00020,101,2026-05-27,8,AUS1,0001,,SYSTEM,4500000061
5000000438,2026,4500000061,00020,101,2026-05-27,55,AUS1,0001,,RFSCAN,4500000061
5000000439,2026,4500000061,00030,101,2026-02-22,158,MTY1,0001,B84725,WHUSER2,4500000061
5000000440,2026,4500000061,00040,101,2026-03-17,2,DAL1,0001,B90322,WHUSER2,4500000061
5000000441,2026,4500000061,00040,101,2026-05-13,1,DAL1,0001,B92812,WHUSER2,4500000061
5000000442,2026,4500000061,00050,101,2026-04-27,372,PHX1,0001,,SYSTEM,4500000061
5000000443,2026,4500000061,00050,101,2026-04-25,7,PHX1,0001,,WHUSER1,4500000061
5000000444,2026,4500000061,00050,101,2026-05-27,301,PHX1,0001,,SYSTEM,4500000061
5000000445,2026,4500000061,00060,101,2026-05-27,45,DAL1,0001,,RFSCAN,4500000061
5000000446,2026,4500000061,00070,101,2026-03-20,24,PHX1,0001,,RFSCAN,4500000061
5000000447,2026,4500000061,00070,101,2026-03-31,18,PHX1,0001,,SYSTEM,4500000061
5000000448,2026,4500000062,00010,101,2026-06-07,103,MTY1,REC1,,SYSTEM,4500000062
5000000449,2026,4500000062,00010,101,2026-06-15,221,MTY1,0001,,RFSCAN,4500000062
5000000450,2026,4500000062,00020,101,2026-05-25,189,AUS1,0001,,WHUSER1,4500000062
5000000451,2026,4500000062,00020,101,2026-05-31,206,AUS1,REC1,,SYSTEM,4500000062
5000000452,2026,4500000062,00030,101,2026-08-24,36,AUS1,REC1,,RFSCAN,4500000062
5000000453,2026,4500000062,00040,101,2026-08-21,409,KCH1,0001,,RFSCAN,4500000062
5000000454,2026,4500000062,00050,101,2026-07-17,9,AUS1,REC1,,RFSCAN,4500000062
5000000455,2026,4500000062,00050,101,2026-07-17,21,AUS1,0001,,SYSTEM,4500000062
5000000456,2026,4500000062,00060,101,2026-05-08,183,PHX1,0001,B82379,WHUSER1,4500000062
5000000457,2026,4500000062,00070,103,2026-05-26,54,AUS1,REC1,,WHUSER1,4500000062
5000000458,2026,4500000062,00070,101,2026-08-04,162,AUS1,0001,,WHUSER1,4500000062
5000000459,2026,4500000063,00030,101,2026-05-10,183,DAL1,0001,,WHUSER1,4500000063
5000000460,2026,4500000063,00030,101,2026-05-27,325,DAL1,0001,,WHUSER2,4500000063
5000000461,2026,4500000063,00070,101,2026-05-01,100,PHX1,0001,,WHUSER2,4500000063
5000000462,2026,4500000064,00040,101,2026-05-20,110,DAL1,REC1,,WHUSER1,4500000064
5000000463,2026,4500000064,00060,101,2026-05-12,19,AUS1,0001,,WHUSER1,4500000064
5000000464,2026,4500000065,00010,101,2026-05-25,46,PHX1,0001,,SYSTEM,4500000065
5000000465,2026,4500000066,00010,101,2026-04-17,884,PHX1,0001,,RFSCAN,4500000066
5000000466,2026,4500000066,00020,101,2026-05-28,917,KCH1,REC1,,WHUSER1,4500000066
5000000467,2026,4500000066,00030,101,2026-04-22,20,AUS1,0001,,SYSTEM,4500000066
5000000468,2026,4500000066,00040,101,2026-05-27,282,PHX1,0001,,WHUSER1,4500000066
5000000469,2026,4500000066,00040,101,2026-05-16,121,PHX1,0001,,RFSCAN,4500000066
5000000470,2026,4500000066,00040,101,2026-04-06,229,PHX1,REC1,,WHUSER2,4500000066
5000000471,2026,4500000066,00050,101,2026-02-26,9,DAL1,0001,B89978,RFSCAN,4500000066
5000000472,2026,4500000066,00050,103,2026-05-13,31,DAL1,REC1,B90595,WHUSER1,4500000066
5000000473,2026,4500000066,00060,101,2026-04-27,381,KCH1,0001,,WHUSER2,4500000066
5000000474,2026,4500000067,00020,101,2026-05-01,163,DAL1,0001,B64661,SYSTEM,4500000067
5000000475,2026,4500000068,00010,101,2026-05-25,7,PHX1,0001,,WHUSER2,4500000068
5000000476,2026,4500000068,00010,101,2026-03-30,5,PHX1,0001,,WHUSER1,4500000068
5000000477,2026,4500000068,00020,101,2026-06-01,40,DAL1,0001,B63490,RFSCAN,4500000068
5000000478,2026,4500000068,00020,101,2026-05-13,165,DAL1,REC1,B87354,WHUSER1,4500000068
5000000479,2026,4500000068,00030,105,2026-04-27,805,PHX1,0001,B24611,SYSTEM,4500000068
5000000480,2026,4500000068,00040,101,2026-05-23,275,AUS1,0001,,SYSTEM,4500000068
5000000481,2026,4500000068,00040,101,2026-06-16,122,AUS1,0001,,WHUSER2,4500000068
5000000482,2026,4500000068,00040,101,2026-06-03,849,AUS1,0001,,RFSCAN,4500000068
5000000483,2026,4500000068,00050,101,2026-05-17,3005,PHX1,REC1,,SYSTEM,4500000068
5000000484,2026,4500000069,00010,101,2026-04-02,1,PHX1,0001,,RFSCAN,4500000069
5000000485,2026,4500000069,00010,101,2026-04-12,1,PHX1,0001,,RFSCAN,4500000069
5000000486,2026,4500000069,00010,101,2026-06-02,4,PHX1,0001,,WHUSER2,4500000069
5000000487,2026,4500000069,00020,101,2026-04-12,40,KCH1,REC1,,WHUSER1,4500000069
5000000488,2026,4500000069,00030,101,2026-04-30,4,AUS1,0001,,SYSTEM,4500000069
5000000489,2026,4500000069,00030,101,2026-05-15,2,AUS1,0001,,WHUSER1,4500000069
5000000490,2026,4500000069,00040,101,2026-05-24,49,KCH1,0001,,RFSCAN,4500000069
5000000491,2026,4500000069,00050,101,2026-03-29,24,DAL1,0001,,WHUSER2,4500000069
5000000492,2026,4500000069,00060,101,2026-06-02,119,DAL1,0001,B34600,SYSTEM,4500000069
5000000493,2026,4500000069,00060,101,2026-06-11,97,DAL1,0001,B84782,RFSCAN,4500000069
5000000494,2026,4500000070,00020,103,2026-05-19,56,AUS1,0001,,RFSCAN,4500000070
5000000495,2026,4500000070,00030,101,2026-05-25,18,PHX1,0001,,SYSTEM,4500000070
5000000496,2026,4500000070,00070,101,2026-05-24,141,MTY1,0001,,WHUSER1,4500000070
5000000497,2026,4500000070,00070,101,2026-05-25,1320,MTY1,0001,,WHUSER1,4500000070
5000000498,2026,4500000071,00020,101,2026-05-10,12,MTY1,0001,,WHUSER2,4500000071
5000000499,2026,4500000071,00030,101,2026-05-24,320,MTY1,0001,,WHUSER1,4500000071
5000000500,2026,4500000072,00010,101,2026-04-17,64,DAL1,REC1,,WHUSER2,4500000072
5000000501,2026,4500000072,00010,105,2026-04-28,85,DAL1,0001,,RFSCAN,4500000072
5000000502,2026,4500000072,00020,101,2026-04-29,788,PHX1,REC1,B27850,WHUSER1,4500000072
5000000503,2026,4500000072,00020,101,2026-05-13,749,PHX1,0001,B25661,RFSCAN,4500000072
5000000504,2026,4500000072,00020,101,2026-05-06,685,PHX1,0001,B71459,RFSCAN,4500000072
5000000505,2026,4500000072,00030,101,2026-05-30,4000,KCH1,0001,,WHUSER1,4500000072
5000000506,2026,4500000073,00010,101,2026-05-08,38,DAL1,0001,,WHUSER1,4500000073
5000000507,2026,4500000073,00010,122,2026-05-11,236,DAL1,0001,,SYSTEM,4500000073
5000000508,2026,4500000073,00020,101,2026-05-16,98,PHX1,0001,B19290,SYSTEM,4500000073
5000000509,2026,4500000074,00010,101,2026-05-22,44,KCH1,0001,,WHUSER2,4500000074
5000000510,2026,4500000074,00010,101,2026-05-11,16,KCH1,0001,,WHUSER2,4500000074
5000000511,2026,4500000074,00010,101,2026-05-19,931,KCH1,REC1,,RFSCAN,4500000074
5000000512,2026,4500000075,00010,101,2026-05-31,4,DAL1,0001,,WHUSER1,4500000075
5000000513,2026,4500000075,00020,101,2026-04-26,106,MTY1,0001,,WHUSER2,4500000075
5000000514,2026,4500000075,00020,101,2026-05-15,125,MTY1,0001,,RFSCAN,4500000075
5000000515,2026,4500000075,00020,101,2026-05-26,204,MTY1,0001,,SYSTEM,4500000075
5000000516,2026,4500000075,00030,101,2026-05-14,156,AUS1,0001,,WHUSER2,4500000075
5000000517,2026,4500000075,00040,101,2026-05-24,469,PHX1,0001,,WHUSER1,4500000075
5000000518,2026,4500000075,00040,101,2026-05-15,531,PHX1,REC1,,RFSCAN,4500000075
5000000519,2026,4500000076,00010,101,2026-05-28,6,MTY1,0001,B87125,RFSCAN,4500000076
5000000520,2026,4500000076,00010,101,2026-06-14,13,MTY1,0001,B86298,WHUSER1,4500000076
5000000521,2026,4500000076,00020,101,2026-05-20,153,KCH1,0001,,WHUSER2,4500000076
5000000522,2026,4500000076,00030,101,2026-05-22,239,DAL1,0001,B89723,WHUSER1,4500000076
5000000523,2026,4500000076,00030,101,2026-05-08,29,DAL1,0001,B24284,WHUSER1,4500000076
5000000524,2026,4500000076,00030,101,2026-04-21,351,DAL1,0001,B64398,RFSCAN,4500000076
5000000525,2026,4500000077,00010,101,2026-04-27,40,PHX1,0001,,SYSTEM,4500000077
5000000526,2026,4500000077,00020,101,2026-02-22,27,AUS1,0001,,WHUSER1,4500000077
5000000527,2026,4500000077,00020,101,2026-02-21,59,AUS1,0001,,WHUSER1,4500000077
5000000528,2026,4500000077,00030,101,2026-05-07,933,PHX1,0001,,WHUSER2,4500000077
5000000529,2026,4500000078,00010,101,2026-03-24,5,KCH1,0001,,SYSTEM,4500000078
5000000530,2026,4500000078,00010,101,2026-03-26,9,KCH1,0001,,SYSTEM,4500000078
5000000531,2026,4500000078,00010,101,2026-03-27,21,KCH1,0001,,WHUSER2,4500000078
5000000532,2026,4500000078,00020,101,2026-05-20,5,KCH1,0001,,SYSTEM,4500000078
5000000533,2026,4500000078,00020,105,2026-05-25,20,KCH1,0001,,WHUSER1,4500000078
5000000534,2026,4500000078,00030,101,2026-05-10,17,DAL1,0001,B16728,WHUSER1,4500000078
5000000535,2026,4500000078,00030,101,2026-05-24,2,DAL1,0001,B33191,WHUSER1,4500000078
5000000536,2026,4500000078,00030,101,2026-05-13,66,DAL1,0001,B27131,WHUSER1,4500000078
5000000537,2026,4500000078,00050,101,2026-04-12,4,AUS1,0001,,RFSCAN,4500000078
5000000538,2026,4500000078,00050,101,2026-05-10,2,AUS1,0001,,WHUSER1,4500000078
5000000539,2026,4500000078,00050,101,2026-04-12,17,AUS1,0001,,WHUSER2,4500000078
5000000540,2026,4500000079,00010,105,2026-04-23,24,KCH1,0001,,WHUSER1,4500000079
5000000541,2026,4500000079,00020,101,2026-02-27,9,KCH1,0001,,SYSTEM,4500000079
5000000542,2026,4500000079,00020,101,2026-02-14,1,KCH1,0001,,RFSCAN,4500000079
5000000543,2026,4500000079,00020,101,2026-03-12,87,KCH1,0001,,RFSCAN,4500000079
5000000544,2026,4500000079,00030,101,2026-02-18,28,KCH1,0001,,SYSTEM,4500000079
5000000545,2026,4500000079,00030,101,2026-02-15,59,KCH1,0001,,SYSTEM,4500000079
5000000546,2026,4500000079,00030,101,2026-02-22,82,KCH1,0001,,RFSCAN,4500000079
5000000547,2026,4500000079,00040,101,2026-05-25,59,KCH1,0001,B12998,SYSTEM,4500000079
5000000548,2026,4500000079,00040,101,2026-02-25,12,KCH1,REC1,B57527,WHUSER1,4500000079
